local,year,species,sp_production_ton,rel_abundance
PORTO DO MANGUE,2009,Peixe Voador,0.0,0.0
PORTO DO MANGUE,2009,Pescada,5.3357,0.009348524020539876
PORTO DO MANGUE,2009,Polvo,0.9123,0.0015984141657024438
PORTO DO MANGUE,2009,Salema,9.3083,0.01630880037115867
PORTO DO MANGUE,2009,Sardinha,0.39,0.000683307601253922
PORTO DO MANGUE,2009,Serra,1.3972,0.0024479932832614866
PORTO DO MANGUE,2009,Sirigado,4.6525,0.0081515092688048
PORTO DO MANGUE,2009,Tainha,51.18079999999999,0.08967238379040186
PORTO DO MANGUE,2009,Xareu,4.962199999999999,0.008694125587031311
PORTO DO MANGUE,2010,Agulha,0.129,0.0002851811895371664
PORTO DO MANGUE,2010,Agulhao,0.941,0.002080275188794369
PORTO DO MANGUE,2010,Albacora,15.77,0.03486284774419468
PORTO DO MANGUE,2010,Albacorinha,0.226,0.0004996197584139504
PORTO DO MANGUE,2010,Arabaiana,0.882,0.001949843481951789
PORTO DO MANGUE,2010,Ariaco,16.156,0.035716180605910544
PORTO DO MANGUE,2010,Arraia,15.815,0.03496232955449834
PORTO DO MANGUE,2010,Bagre,22.785,0.05037095661708788
PORTO DO MANGUE,2010,Biquara,5.741,0.012691668287851723
PORTO DO MANGUE,2010,Bonito,0.343,0.0007582724652034736
PORTO DO MANGUE,2010,Budiao,0.847,0.0018724687406044957
PORTO DO MANGUE,2010,Caico,43.51300000000001,0.09619448914985058
PORTO DO MANGUE,2010,Camarao,66.02600000000001,0.1459641334913252
PORTO DO MANGUE,2010,Camurim,22.009,0.04865544806607361
PORTO DO MANGUE,2010,Camurupim,3.205,0.007085315600516421
PORTO DO MANGUE,2010,Cangulo,0.127,0.0002807597757458925
PORTO DO MANGUE,2010,Caranguejo,0.02,4.421413791273898e-05
PORTO DO MANGUE,2010,Carapeba,48.081,0.10629299824912014
PORTO DO MANGUE,2010,Cavala,8.846,0.01955591319880445
PORTO DO MANGUE,2010,Caçao,2.371,0.005241586049555206
PORTO DO MANGUE,2010,Cioba,3.713,0.008208354703499992
PORTO DO MANGUE,2010,Cururuca,9.298,0.020555152715632352
PORTO DO MANGUE,2010,Dentao,0.731,0.0016160267407106096
PORTO DO MANGUE,2010,Dourado,4.138,0.009147905134145694
PORTO DO MANGUE,2010,Garajuba,3.562,0.007874537962258812
PORTO DO MANGUE,2010,Garoupa,0.043,9.50603965123888e-05
PORTO DO MANGUE,2010,Guaiuba,18.623,0.0411699945174469
PORTO DO MANGUE,2010,Lagosta,31.15,0.06886351979909096
PORTO DO MANGUE,2010,Outros,20.937,0.046285570273950805
PORTO DO MANGUE,2010,Pargo,0.6020000000000001,0.0013308455511734435
PORTO DO MANGUE,2010,Peixe Voador,0.0,0.0
PORTO DO MANGUE,2010,Pescada,12.807,0.028312523212422405
PORTO DO MANGUE,2010,Polvo,0.549,0.001213678085704685
PORTO DO MANGUE,2010,Salema,20.724,0.04581468970518013
PORTO DO MANGUE,2010,Sardinha,0.44,0.0009727110340802575
PORTO DO MANGUE,2010,Serra,4.465,0.009870806289018976
PORTO DO MANGUE,2010,Sirigado,2.376,0.00525263958403339
PORTO DO MANGUE,2010,Tainha,41.989,0.09282537184089984
PORTO DO MANGUE,2010,Xareu,2.364,0.005226111101285747
PORTO DO MANGUE,2011,Agulha,0.358,0.000618069379151035
PORTO DO MANGUE,2011,Agulhao,1.503,0.002594855521966496
PORTO DO MANGUE,2011,Albacora,0.1,0.00017264507797514945
PORTO DO MANGUE,2011,Arabaiana,0.976,0.0016850159610374586
PORTO DO MANGUE,2011,Ariaco,19.367,0.033436172251447197
PORTO DO MANGUE,2011,Arraia,14.184,0.024487977859995198
PORTO DO MANGUE,2011,Bagre,29.638,0.0511685482102748
PORTO DO MANGUE,2011,Beijupira,0.29,0.0005006707261279333
PORTO DO MANGUE,2011,Bicuda,1.459,0.0025188916876574307
PORTO DO MANGUE,2011,Biquara,5.215,0.009003440816404043
PORTO DO MANGUE,2011,Bonito,0.381,0.0006577777470853194
PORTO DO MANGUE,2011,Budiao,0.0,0.0
PORTO DO MANGUE,2011,Buzios,7.848,0.013549185719489728
PORTO DO MANGUE,2011,Caico,55.453,0.09573687508955962
PORTO DO MANGUE,2011,Camarao,86.751,0.1497713315942219
PORTO DO MANGUE,2011,Camurim,16.089,0.027776866595421792
PORTO DO MANGUE,2011,Camurupim,3.176,0.005483207676490747
PORTO DO MANGUE,2011,Cangulo,0.0,0.0
PORTO DO MANGUE,2011,Caranguejo,0.793,0.0013690754683429352
PORTO DO MANGUE,2011,Carapeba,46.659,0.08055446693242498
PORTO DO MANGUE,2011,Carauna,0.156,0.00026932632164123314
PORTO DO MANGUE,2011,Cavala,3.695,0.006379235631181771
PORTO DO MANGUE,2011,Caçao,3.667,0.00633089500934873
PORTO DO MANGUE,2011,Cioba,6.263999999999999,0.01081448768436336
PORTO DO MANGUE,2011,Cururuca,9.261,0.01598866067127859
PORTO DO MANGUE,2011,Dentao,0.7989999999999999,0.0013794341730214439
PORTO DO MANGUE,2011,Dourado,2.246,0.0038776084513218565
PORTO DO MANGUE,2011,Espada,6.018000000000001,0.010389780792544495
PORTO DO MANGUE,2011,Garabebeu,0.08,0.00013811606238011955
PORTO DO MANGUE,2011,Garajuba,6.653,0.011486077037686691
PORTO DO MANGUE,2011,Garoupa,8.105,0.013992883569885864
PORTO DO MANGUE,2011,Guaiuba,15.174,0.026197164131949176
PORTO DO MANGUE,2011,Lagosta,60.405,0.10428625935088902
PORTO DO MANGUE,2011,Marisco,0.218,0.0003763662699858258
PORTO DO MANGUE,2011,Outros,68.73,0.11865896209232023
PORTO DO MANGUE,2011,Pampo,1.431,0.0024705510658243886
PORTO DO MANGUE,2011,Pargo,0.51,0.0008804898976732621
PORTO DO MANGUE,2011,Paru,13.008,0.02245767174300744
PORTO DO MANGUE,2011,Peixe Galo,2.479,0.004279871483003955
PORTO DO MANGUE,2011,Peixe Voador,0.003,5.179352339254483e-06
PORTO DO MANGUE,2011,Pescada,10.335,0.017842868808731698
PORTO DO MANGUE,2011,Pirauna,0.056,9.66812436660837e-05
PORTO DO MANGUE,2011,Polvo,0.955,0.0016487604946626771
PORTO DO MANGUE,2011,Salema,11.704,0.020206379926211493
PORTO DO MANGUE,2011,Saramunete,0.003,5.179352339254483e-06
PORTO DO MANGUE,2011,Sardinha,2.145,0.0037032369225669555
PORTO DO MANGUE,2011,Serra,10.383,0.017925738446159765
PORTO DO MANGUE,2011,Siri,0.6719999999999999,0.0011601749239930042
PORTO DO MANGUE,2011,Sirigado,2.615,0.004514668789050158
PORTO DO MANGUE,2011,Tainha,31.949,0.0551583759622805
PORTO DO MANGUE,2011,Tilapia,7.228,0.012478786236043801
PORTO DO MANGUE,2011,Xareu,2.036,0.0035150537875740426
PORTO DO MANGUE,2012,Agulha,0.2,0.0003579738679076427
PORTO DO MANGUE,2012,Agulhao,0.2,0.0003579738679076427
PORTO DO MANGUE,2012,Albacora,0.7,0.0012529085376767493
PORTO DO MANGUE,2012,Arabaiana,0.6000000000000001,0.0010739216037229282
PORTO DO MANGUE,2012,Ariaco,29.3,0.05244317164846966
PORTO DO MANGUE,2012,Arraia,9.1,0.016287810989797744
PORTO DO MANGUE,2012,Bagre,18.9,0.033828530517272234
PORTO DO MANGUE,2012,Beijupira,0.4,0.0007159477358152854
PORTO DO MANGUE,2012,Bicuda,1.9,0.0034007517451226056
PORTO DO MANGUE,2012,Biquara,5.199999999999999,0.00930732056559871
PORTO DO MANGUE,2012,Bonito,0.7999999999999999,0.0014318954716305708
PORTO DO MANGUE,2012,Budiao,0.0,0.0
PORTO DO MANGUE,2012,Buzios,6.899999999999999,0.012350098442813671
PORTO DO MANGUE,2012,Caico,35.6,0.0637193484875604
PORTO DO MANGUE,2012,Camarao,30.1,0.053875067120100234
PORTO DO MANGUE,2012,Camurim,21.7,0.03884016466797923
PORTO DO MANGUE,2012,Camurupim,1.8,0.0032217648111687847
PORTO DO MANGUE,2012,Cangulo,0.0,0.0
PORTO DO MANGUE,2012,Caranguejo,10.4,0.018614641131197422
PORTO DO MANGUE,2012,Carapeba,41.8,0.07481653839269732
PORTO DO MANGUE,2012,Carauna,0.0,0.0
PORTO DO MANGUE,2012,Cavala,3.6,0.006443529622337569
PORTO DO MANGUE,2012,Caçao,1.8,0.0032217648111687847
PORTO DO MANGUE,2012,Cioba,3.9,0.0069804904241990325
PORTO DO MANGUE,2012,Cururuca,11.8,0.02112045820655092
PORTO DO MANGUE,2012,Dentao,0.3,0.000536960801861464
PORTO DO MANGUE,2012,Dourado,2.5,0.004474673348845534
PORTO DO MANGUE,2012,Espada,15.7,0.028100948630749953
PORTO DO MANGUE,2012,Garabebeu,0.1,0.00017898693395382135
PORTO DO MANGUE,2012,Garajuba,4.9,0.008770359763737247
PORTO DO MANGUE,2012,Garoupa,0.0,0.0
PORTO DO MANGUE,2012,Guaiuba,19.7,0.035260425988902805
PORTO DO MANGUE,2012,Lagosta,47.7,0.0853767674959728
PORTO DO MANGUE,2012,Marisco,4.4,0.00787542509396814
PORTO DO MANGUE,2012,Outros,4.9,0.008770359763737247
PORTO DO MANGUE,2012,Pampo,5.1,0.009128333631644888
PORTO DO MANGUE,2012,Pargo,1.2,0.002147843207445856
PORTO DO MANGUE,2012,Paru,7.9,0.014139967782351888
PORTO DO MANGUE,2012,Peixe Galo,3.4,0.006085555754429926
PORTO DO MANGUE,2012,Peixe Voador,0.0,0.0
PORTO DO MANGUE,2012,Pescada,13.8,0.02470019688562735
PORTO DO MANGUE,2012,Pirauna,0.1,0.00017898693395382135
PORTO DO MANGUE,2012,Polvo,0.6,0.001073921603722928
PORTO DO MANGUE,2012,Salema,5.6,0.010023268301413995
PORTO DO MANGUE,2012,Saramunete,0.0,0.0
PORTO DO MANGUE,2012,Sardinha,1.4,0.0025058170753534986
PORTO DO MANGUE,2012,Serra,3.7,0.006622516556291391
PORTO DO MANGUE,2012,Siri,0.8,0.0014318954716305708
PORTO DO MANGUE,2012,Sirigado,2.5,0.004474673348845534
PORTO DO MANGUE,2012,Tainha,59.2,0.10596026490066225
PORTO DO MANGUE,2012,Tilapia,114.3,0.20458206550921781
PORTO DO MANGUE,2012,Ubarana,0.0,0.0
PORTO DO MANGUE,2012,Xareu,2.2,0.00393771254698407
PORTO DO MANGUE,2013,Agulha,0.3,0.0004520795660036166
PORTO DO MANGUE,2013,Albacora,0.1,0.0001506931886678722
PORTO DO MANGUE,2013,Arabaiana,0.8,0.0012055455093429777
PORTO DO MANGUE,2013,Ariaco,42.1,0.0634418324291742
PORTO DO MANGUE,2013,Arraia,12.6,0.018987341772151896
PORTO DO MANGUE,2013,Bagre,27.7,0.0417420132610006
PORTO DO MANGUE,2013,Biquara,7.100000000000001,0.01069921639541893
PORTO DO MANGUE,2013,Bonito,1.0,0.001506931886678722
PORTO DO MANGUE,2013,Buzios,89.5,0.13487040385774562
PORTO DO MANGUE,2013,Caico,43.59999999999999,0.06570223025919227
PORTO DO MANGUE,2013,Camarao,22.7,0.03420735382760699
PORTO DO MANGUE,2013,Camurim,18.0,0.027124773960216998
PORTO DO MANGUE,2013,Camurupim,2.3,0.0034659433393610605
PORTO DO MANGUE,2013,Caranguejo,9.5,0.01431585292344786
PORTO DO MANGUE,2013,Carapeba,36.0,0.054249547920433995
PORTO DO MANGUE,2013,Cavala,2.2,0.003315250150693189
PORTO DO MANGUE,2013,Caçao,3.3,0.004972875226039782
PORTO DO MANGUE,2013,Cioba,4.4,0.006630500301386378
PORTO DO MANGUE,2013,Cururuca,16.5,0.024864376130198915
PORTO DO MANGUE,2013,Dentao,0.4,0.0006027727546714888
PORTO DO MANGUE,2013,Dourado,1.1,0.0016576250753465944
PORTO DO MANGUE,2013,Espada,74.6,0.11241711874623266
PORTO DO MANGUE,2013,Galo Do Alto,2.9,0.004370102471368294
PORTO DO MANGUE,2013,Garabebeu,0.0,0.0
PORTO DO MANGUE,2013,Garajuba,7.5,0.011301989150090416
PORTO DO MANGUE,2013,Garoupa,0.1,0.0001506931886678722
PORTO DO MANGUE,2013,Guaiuba,10.4,0.01567209162145871
PORTO DO MANGUE,2013,Lagosta,54.09999999999999,0.08152501506931885
PORTO DO MANGUE,2013,Marisco,2.0,0.003013863773357444
PORTO DO MANGUE,2013,Outros,38.6,0.058167570825798674
PORTO DO MANGUE,2013,Pargo,0.2,0.0003013863773357444
PORTO DO MANGUE,2013,Paru,17.2,0.025919228450874018
PORTO DO MANGUE,2013,Peixe Voador,0.2,0.0003013863773357444
PORTO DO MANGUE,2013,Pescada,27.6,0.04159132007233273
PORTO DO MANGUE,2013,Polvo,0.6,0.0009041591320072332
PORTO DO MANGUE,2013,Salema,3.0,0.0045207956600361665
PORTO DO MANGUE,2013,Sardinha,1.2,0.0018083182640144665
PORTO DO MANGUE,2013,Serra,8.6,0.012959614225437009
PORTO DO MANGUE,2013,Siri,0.8999999999999999,0.0013562386980108497
PORTO DO MANGUE,2013,Sirigado,2.7,0.00406871609403255
PORTO DO MANGUE,2013,Tainha,56.5,0.0851416515973478
PORTO DO MANGUE,2013,Tilapia,13.5,0.02034358047016275
PORTO DO MANGUE,2014,Agulha,0.6,0.0023300970873786405
PORTO DO MANGUE,2014,Albacora,0.0,0.0
PORTO DO MANGUE,2014,Arabaiana,0.1,0.0003883495145631068
PORTO DO MANGUE,2014,Ariaco,14.7,0.0570873786407767
PORTO DO MANGUE,2014,Arraia,10.5,0.040776699029126215
PORTO DO MANGUE,2014,Bagre,13.9,0.05398058252427185
PORTO DO MANGUE,2014,Biquara,1.9,0.0073786407766990286
PORTO DO MANGUE,2014,Bonito,1.1,0.004271844660194175
PORTO DO MANGUE,2014,Buzios,5.4,0.02097087378640777
PORTO DO MANGUE,2014,Caico,12.1,0.04699029126213592
PORTO DO MANGUE,2014,Camarao,8.6,0.033398058252427185
PORTO DO MANGUE,2014,Camurim,14.6,0.05669902912621359
PORTO DO MANGUE,2014,Camurupim,3.5,0.013592233009708738
PORTO DO MANGUE,2014,Caranguejo,6.4,0.024854368932038837
PORTO DO MANGUE,2014,Carapeba,17.7,0.0687378640776699
PORTO DO MANGUE,2014,Cavala,1.0,0.003883495145631068
PORTO DO MANGUE,2014,Caçao,1.7,0.006601941747572815
PORTO DO MANGUE,2014,Cioba,3.4,0.01320388349514563
PORTO DO MANGUE,2014,Cururuca,8.7,0.03378640776699029
PORTO DO MANGUE,2014,Dentao,0.1,0.0003883495145631068
PORTO DO MANGUE,2014,Dourado,0.2,0.0007766990291262136
PORTO DO MANGUE,2014,Espada,16.7,0.06485436893203883
PORTO DO MANGUE,2014,Garabebeu,0.0,0.0
PORTO DO MANGUE,2014,Garajuba,3.6,0.013980582524271845
PORTO DO MANGUE,2014,Garoupa,0.0,0.0
PORTO DO MANGUE,2014,Guaiuba,5.4,0.02097087378640777
PORTO DO MANGUE,2014,Lagosta,29.5,0.1145631067961165
PORTO DO MANGUE,2014,Marisco,0.3,0.0011650485436893203
PORTO DO MANGUE,2014,Outros,17.9,0.06951456310679612
PORTO DO MANGUE,2014,Pargo,0.2,0.0007766990291262136
PORTO DO MANGUE,2014,Paru,6.3,0.024466019417475726
PORTO DO MANGUE,2014,Peixe Galo,1.4,0.005436893203883495
PORTO DO MANGUE,2014,Peixe Voador,0.0,0.0
PORTO DO MANGUE,2014,Pescada,9.9,0.03844660194174757
PORTO DO MANGUE,2014,Polvo,0.0,0.0
PORTO DO MANGUE,2014,Salema,1.2,0.004660194174757281
PORTO DO MANGUE,2014,Sardinha,0.0,0.0
PORTO DO MANGUE,2014,Serra,9.8,0.03805825242718447
PORTO DO MANGUE,2014,Siri,0.5,0.001941747572815534
PORTO DO MANGUE,2014,Sirigado,0.3,0.0011650485436893203
PORTO DO MANGUE,2014,Tainha,28.2,0.10951456310679611
PORTO DO MANGUE,2014,Tilapia,0.1,0.0003883495145631068
PORTO DO MANGUE,2015,Agulha,0.4,0.0018331805682859764
PORTO DO MANGUE,2015,Agulhao,0.0,0.0
PORTO DO MANGUE,2015,Albacora,0.1,0.0004582951420714941
PORTO DO MANGUE,2015,Arabaiana,0.4,0.0018331805682859764
PORTO DO MANGUE,2015,Ariaco,25.4,0.11640696608615948
PORTO DO MANGUE,2015,Arraia,12.8,0.058661778185151246
PORTO DO MANGUE,2015,Bagre,7.4,0.033913840513290563
PORTO DO MANGUE,2015,Beijupira,0.7,0.003208065994500458
PORTO DO MANGUE,2015,Bicuda,1.4,0.006416131989000916
PORTO DO MANGUE,2015,Biquara,6.7,0.030705774518790103
PORTO DO MANGUE,2015,Bonito,3.2,0.014665444546287812
PORTO DO MANGUE,2015,Budiao,0.0,0.0
PORTO DO MANGUE,2015,Buzios,2.4,0.010999083409715857
PORTO DO MANGUE,2015,Caico,4.6,0.021081576535288724
PORTO DO MANGUE,2015,Camarao,8.8,0.04032997250229148
PORTO DO MANGUE,2015,Camurim,5.6,0.025664527956003665
PORTO DO MANGUE,2015,Camurupim,1.1,0.005041246562786435
PORTO DO MANGUE,2015,Cangulo,0.1,0.0004582951420714941
PORTO DO MANGUE,2015,Caranguejo,9.1,0.04170485792850596
PORTO DO MANGUE,2015,Carapeba,9.3,0.04262144821264895
PORTO DO MANGUE,2015,Carauna,0.0,0.0
PORTO DO MANGUE,2015,Cavala,1.9,0.008707607699358386
PORTO DO MANGUE,2015,Caçao,1.2,0.005499541704857928
PORTO DO MANGUE,2015,Cioba,8.4,0.0384967919340055
PORTO DO MANGUE,2015,Cururuca,2.9,0.013290559120073327
PORTO DO MANGUE,2015,Dentao,0.2,0.0009165902841429882
PORTO DO MANGUE,2015,Dourado,0.4,0.0018331805682859764
PORTO DO MANGUE,2015,Espada,0.3,0.001374885426214482
PORTO DO MANGUE,2015,Garabebeu,0.0,0.0
PORTO DO MANGUE,2015,Garajuba,10.6,0.04857928505957837
PORTO DO MANGUE,2015,Garoupa,0.0,0.0
PORTO DO MANGUE,2015,Guaiuba,12.7,0.05820348304307974
PORTO DO MANGUE,2015,Lagosta,21.9,0.10036663611365719
PORTO DO MANGUE,2015,Marisco,0.1,0.0004582951420714941
PORTO DO MANGUE,2015,Outros,10.2,0.04674610449129239
PORTO DO MANGUE,2015,Ova Voador,0.0,0.0
PORTO DO MANGUE,2015,Pargo,1.4,0.006416131989000916
PORTO DO MANGUE,2015,Paru,2.9,0.013290559120073327
PORTO DO MANGUE,2015,Peixe Galo,1.7,0.007791017415215399
PORTO DO MANGUE,2015,Peixe Voador,0.0,0.0
PORTO DO MANGUE,2015,Pescada,4.6,0.021081576535288724
PORTO DO MANGUE,2015,Pirauna,0.0,0.0
PORTO DO MANGUE,2015,Polvo,1.9,0.008707607699358386
PORTO DO MANGUE,2015,Salema,1.3,0.005957836846929423
PORTO DO MANGUE,2015,Saramunete,0.0,0.0
PORTO DO MANGUE,2015,Sardinha,0.1,0.0004582951420714941
PORTO DO MANGUE,2015,Serra,9.7,0.044454628780934924
PORTO DO MANGUE,2015,Siri,0.5,0.00229147571035747
PORTO DO MANGUE,2015,Sirigado,0.7,0.003208065994500458
PORTO DO MANGUE,2015,Tainha,20.8,0.09532538955087076
PORTO DO MANGUE,2015,Tilapia,1.3,0.005957836846929423
PORTO DO MANGUE,2015,Ubarana,0.1,0.0004582951420714941
PORTO DO MANGUE,2015,Xareu,0.9,0.004124656278643447
PORTO DO MANGUE,2016,Agulha,0.8,0.0015148646089755728
PORTO DO MANGUE,2016,Albacora,0.3,0.0005680742283658398
PORTO DO MANGUE,2016,Arabaiana,0.4,0.0007574323044877864
PORTO DO MANGUE,2016,Ariaco,52.9,0.10017042226850975
PORTO DO MANGUE,2016,Arraia,16.3,0.030865366407877296
PORTO DO MANGUE,2016,Bagre,18.1,0.03427381177807234
PORTO DO MANGUE,2016,Biquara,4.9,0.009278545729975383
PORTO DO MANGUE,2016,Bonito,3.9,0.007384964968755917
PORTO DO MANGUE,2016,Buzios,9.8,0.018557091459950766
PORTO DO MANGUE,2016,Caico,26.4,0.0499905320961939
PORTO DO MANGUE,2016,Camarao,23.6,0.0446885059647794
PORTO DO MANGUE,2016,Camurim,14.0,0.026510130657072525
PORTO DO MANGUE,2016,Camurupim,1.8,0.0034084453701950387
PORTO DO MANGUE,2016,Caranguejo,18.2,0.03446316985419428
PORTO DO MANGUE,2016,Carapeba,22.9,0.043362999431925765
PORTO DO MANGUE,2016,Cavala,3.4,0.006438174588146184
PORTO DO MANGUE,2016,Caçao,3.0,0.005680742283658398
PORTO DO MANGUE,2016,Cioba,11.8,0.0223442529823897
PORTO DO MANGUE,2016,Cururuca,9.5,0.017989017231584928
PORTO DO MANGUE,2016,Dentao,0.3,0.0005680742283658398
PORTO DO MANGUE,2016,Dourado,1.3,0.002461654989585306
PORTO DO MANGUE,2016,Espada,34.4,0.06513917818594962
PORTO DO MANGUE,2016,Garabebeu,0.2,0.0003787161522438932
PORTO DO MANGUE,2016,Garajuba,21.3,0.04033327021397463
PORTO DO MANGUE,2016,Garoupa,0.1,0.0001893580761219466
PORTO DO MANGUE,2016,Guaiuba,21.6,0.04090134444234047
PORTO DO MANGUE,2016,Lagosta,49.5,0.09373224768036356
PORTO DO MANGUE,2016,Marisco,0.6,0.0011361484567316796
PORTO DO MANGUE,2016,Outros,33.9,0.0641923878053399
PORTO DO MANGUE,2016,Ova Voador,0.0,0.0
PORTO DO MANGUE,2016,Pargo,0.9,0.0017042226850975193
PORTO DO MANGUE,2016,Paru,8.7,0.016474152622609352
PORTO DO MANGUE,2016,Peixe Galo,3.3,0.006248816512024237
PORTO DO MANGUE,2016,Peixe Voador,0.1,0.0001893580761219466
PORTO DO MANGUE,2016,Pescada,15.9,0.030107934103389508
PORTO DO MANGUE,2016,Polvo,1.5,0.002840371141829199
PORTO DO MANGUE,2016,Salema,2.3,0.0043552357508047715
PORTO DO MANGUE,2016,Sardinha,1.4,0.002651013065707252
PORTO DO MANGUE,2016,Serra,20.7,0.03919712175724294
PORTO DO MANGUE,2016,Siri,1.0,0.001893580761219466
PORTO DO MANGUE,2016,Sirigado,1.1,0.0020829388373414127
PORTO DO MANGUE,2016,Tainha,44.3,0.08388562772202234
PORTO DO MANGUE,2016,Tilapia,21.7,0.04109070251846241
PORTO DO MANGUE,2017,Agulha,22.2,0.04196597353497164
PORTO DO MANGUE,2017,Albacora,52.0,0.09829867674858223
PORTO DO MANGUE,2017,Arabaiana,0.5,0.000945179584120983
PORTO DO MANGUE,2017,Ariaco,52.7,0.09962192816635161
PORTO DO MANGUE,2017,Bagre,16.2,0.030623818525519847
PORTO DO MANGUE,2017,Biquara,35.0,0.0661625708884688
PORTO DO MANGUE,2017,Bonito,3.5,0.006616257088846881
PORTO DO MANGUE,2017,Buzios,33.6,0.06351606805293006
PORTO DO MANGUE,2017,Caico,26.8,0.05066162570888469
PORTO DO MANGUE,2017,Camarao,19.7,0.03724007561436673
PORTO DO MANGUE,2017,Camurim,17.9,0.03383742911153119
PORTO DO MANGUE,2017,Camurupim,3.4,0.006427221172022684
PORTO DO MANGUE,2017,Caranguejo,14.5,0.027410207939508508
PORTO DO MANGUE,2017,Carapeba,29.4,0.0555765595463138
PORTO DO MANGUE,2017,Cavala,3.0,0.005671077504725898
PORTO DO MANGUE,2017,Caçao,3.0,0.005671077504725898
PORTO DO MANGUE,2017,Cururuca,12.7,0.024007561436672965
PORTO DO MANGUE,2017,Dentao,0.3,0.0005671077504725897
PORTO DO MANGUE,2017,Dourado,9.4,0.01776937618147448
PORTO DO MANGUE,2017,Garabebeu,0.0,0.0
PORTO DO MANGUE,2017,Garajuba,28.2,0.05330812854442344
PORTO DO MANGUE,2017,Garoupa,0.0,0.0
PORTO DO MANGUE,2017,Guaiuba,18.6,0.03516068052930057
PORTO DO MANGUE,2017,Lagosta,23.1,0.04366729678638942
PORTO DO MANGUE,2017,Marisco,0.9,0.0017013232514177694
PORTO DO MANGUE,2017,Outros,45.1,0.08525519848771267
PORTO DO MANGUE,2017,Pargo,0.8,0.0015122873345935729
PORTO DO MANGUE,2017,Paru,11.5,0.021739130434782608
PORTO DO MANGUE,2017,Peixe Galo,3.3,0.006238185255198488
PORTO DO MANGUE,2017,Peixe Voador,1.3,0.002457466918714556
PORTO DO MANGUE,2017,Polvo,1.7,0.003213610586011342
PORTO DO MANGUE,2017,Salema,2.5,0.004725897920604915
PORTO DO MANGUE,2017,Sardinha,24.0,0.045368620037807186
PORTO DO MANGUE,2017,Serra,2.9,0.005482041587901701
PORTO DO MANGUE,2017,Siri,0.9,0.0017013232514177694
PORTO DO MANGUE,2017,Sirigado,1.7,0.003213610586011342
PORTO DO MANGUE,2017,Tainha,0.9,0.0017013232514177694
PORTO DO MANGUE,2017,Tilapia,5.8,0.010964083175803403
PORTO DO MANGUE,2018,Agulha,1.0,0.006693440428380187
PORTO DO MANGUE,2018,Agulhao,0.0,0.0
PORTO DO MANGUE,2018,Albacora,0.0,0.0
PORTO DO MANGUE,2018,Arabaiana,0.2,0.0013386880856760374
PORTO DO MANGUE,2018,Ariaco,15.9,0.10642570281124498
PORTO DO MANGUE,2018,Arraia,5.1,0.03413654618473895
PORTO DO MANGUE,2018,Bagre,5.1,0.03413654618473895
PORTO DO MANGUE,2018,Beijupira,0.3,0.002008032128514056
PORTO DO MANGUE,2018,Bicuda,0.9,0.006024096385542169
PORTO DO MANGUE,2018,Biquara,0.7,0.0046854082998661305
PORTO DO MANGUE,2018,Bonito,1.7,0.011378848728246318
PORTO DO MANGUE,2018,Budiao,0.1,0.0006693440428380187
PORTO DO MANGUE,2018,Buzios,2.8,0.018741633199464522
PORTO DO MANGUE,2018,Caico,11.0,0.07362784471218206
PORTO DO MANGUE,2018,Camarao,7.2,0.04819277108433735
PORTO DO MANGUE,2018,Camurim,3.7,0.024765729585006693
PORTO DO MANGUE,2018,Camurupim,0.7,0.0046854082998661305
PORTO DO MANGUE,2018,Cangulo,0.0,0.0
PORTO DO MANGUE,2018,Caranguejo,16.4,0.10977242302543506
PORTO DO MANGUE,2018,Carapeba,2.6,0.01740294511378849
PORTO DO MANGUE,2018,Carauna,0.0,0.0
PORTO DO MANGUE,2018,Cavala,1.5,0.010040160642570281
PORTO DO MANGUE,2018,Caçao,0.4,0.002677376171352075
PORTO DO MANGUE,2018,Cioba,5.0,0.03346720214190094
PORTO DO MANGUE,2018,Cururuca,2.0,0.013386880856760375
PORTO DO MANGUE,2018,Dentao,0.1,0.0006693440428380187
PORTO DO MANGUE,2018,Dourado,0.2,0.0013386880856760374
PORTO DO MANGUE,2018,Espada,1.2,0.008032128514056224
PORTO DO MANGUE,2018,Garabebeu,0.0,0.0
PORTO DO MANGUE,2018,Garajuba,7.8,0.05220883534136546
PORTO DO MANGUE,2018,Garoupa,0.0,0.0
PORTO DO MANGUE,2018,Guaiuba,3.3,0.022088353413654616
PORTO DO MANGUE,2018,Lagosta,9.1,0.0609103078982597
PORTO DO MANGUE,2018,Marisco,0.0,0.0
PORTO DO MANGUE,2018,Outros,3.1,0.020749665327978582
PORTO DO MANGUE,2018,Ova Voador,0.0,0.0
PORTO DO MANGUE,2018,Pampo,1.2,0.008032128514056224
PORTO DO MANGUE,2018,Pargo,0.0,0.0
PORTO DO MANGUE,2018,Paru,3.0,0.020080321285140562
PORTO DO MANGUE,2018,Peixe Galo,0.4,0.002677376171352075
PORTO DO MANGUE,2018,Peixe Voador,0.0,0.0
PORTO DO MANGUE,2018,Pescada,4.7,0.03145917001338688
PORTO DO MANGUE,2018,Pirauna,0.0,0.0
PORTO DO MANGUE,2018,Polvo,2.2,0.014725568942436413
PORTO DO MANGUE,2018,Salema,0.8,0.00535475234270415
PORTO DO MANGUE,2018,Sardinha,0.2,0.0013386880856760374
PORTO DO MANGUE,2018,Serra,16.3,0.10910307898259705
