local,year,species,sp_production_ton,total_production_ton,species_share
TIBAU,2015,Sardinha,0.2,16.700000000000003,0.011976047904191616
TIBAU,2015,Bonito,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Carapeba,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Cavala,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Cioba,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Outros,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Paru,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Peixe Galo,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Sirigado,0.1,16.700000000000003,0.005988023952095808
TIBAU,2015,Agulha,0.0,16.700000000000003,0.0
TIBAU,2015,Agulhao,0.0,16.700000000000003,0.0
TIBAU,2015,Albacora,0.0,16.700000000000003,0.0
TIBAU,2015,Arabaiana,0.0,16.700000000000003,0.0
TIBAU,2015,Beijupira,0.0,16.700000000000003,0.0
TIBAU,2015,Bicuda,0.0,16.700000000000003,0.0
TIBAU,2015,Biquara,0.0,16.700000000000003,0.0
TIBAU,2015,Budiao,0.0,16.700000000000003,0.0
TIBAU,2015,Buzios,0.0,16.700000000000003,0.0
TIBAU,2015,Camarao,0.0,16.700000000000003,0.0
TIBAU,2015,Cangulo,0.0,16.700000000000003,0.0
TIBAU,2015,Caranguejo,0.0,16.700000000000003,0.0
TIBAU,2015,Carauna,0.0,16.700000000000003,0.0
TIBAU,2015,Dourado,0.0,16.700000000000003,0.0
TIBAU,2015,Garabebeu,0.0,16.700000000000003,0.0
TIBAU,2015,Garoupa,0.0,16.700000000000003,0.0
TIBAU,2015,Marisco,0.0,16.700000000000003,0.0
TIBAU,2015,Ova Voador,0.0,16.700000000000003,0.0
TIBAU,2015,Pargo,0.0,16.700000000000003,0.0
TIBAU,2015,Peixe Voador,0.0,16.700000000000003,0.0
TIBAU,2015,Pirauna,0.0,16.700000000000003,0.0
TIBAU,2015,Polvo,0.0,16.700000000000003,0.0
TIBAU,2015,Salema,0.0,16.700000000000003,0.0
TIBAU,2015,Saramunete,0.0,16.700000000000003,0.0
TIBAU,2015,Siri,0.0,16.700000000000003,0.0
TIBAU,2015,Tainha,0.0,16.700000000000003,0.0
TIBAU,2015,Tilapia,0.0,16.700000000000003,0.0
TIBAU,2015,Ubarana,0.0,16.700000000000003,0.0
TIBAU,2015,Xareu,0.0,16.700000000000003,0.0
TIBAU,2014,Lagosta,6.3,12.4,0.5080645161290323
TIBAU,2014,Caico,0.8,12.4,0.06451612903225806
TIBAU,2014,Pescada,0.8,12.4,0.06451612903225806
TIBAU,2014,Bagre,0.5,12.4,0.04032258064516129
TIBAU,2014,Ariaco,0.4,12.4,0.03225806451612903
TIBAU,2014,Arraia,0.4,12.4,0.03225806451612903
TIBAU,2014,Caçao,0.4,12.4,0.03225806451612903
TIBAU,2014,Camurim,0.3,12.4,0.024193548387096774
TIBAU,2014,Camurupim,0.3,12.4,0.024193548387096774
TIBAU,2014,Cururuca,0.3,12.4,0.024193548387096774
TIBAU,2014,Cavala,0.2,12.4,0.016129032258064516
TIBAU,2014,Cioba,0.2,12.4,0.016129032258064516
TIBAU,2014,Espada,0.2,12.4,0.016129032258064516
TIBAU,2014,Outros,0.2,12.4,0.016129032258064516
TIBAU,2014,Sardinha,0.2,12.4,0.016129032258064516
TIBAU,2014,Serra,0.2,12.4,0.016129032258064516
TIBAU,2014,Bonito,0.1,12.4,0.008064516129032258
TIBAU,2014,Carapeba,0.1,12.4,0.008064516129032258
TIBAU,2014,Dentao,0.1,12.4,0.008064516129032258
TIBAU,2014,Dourado,0.1,12.4,0.008064516129032258
TIBAU,2014,Garajuba,0.1,12.4,0.008064516129032258
TIBAU,2014,Guaiuba,0.1,12.4,0.008064516129032258
TIBAU,2014,Paru,0.1,12.4,0.008064516129032258
TIBAU,2014,Agulha,0.0,12.4,0.0
TIBAU,2014,Albacora,0.0,12.4,0.0
TIBAU,2014,Arabaiana,0.0,12.4,0.0
TIBAU,2014,Biquara,0.0,12.4,0.0
TIBAU,2014,Buzios,0.0,12.4,0.0
TIBAU,2014,Camarao,0.0,12.4,0.0
TIBAU,2014,Caranguejo,0.0,12.4,0.0
TIBAU,2014,Garabebeu,0.0,12.4,0.0
TIBAU,2014,Garoupa,0.0,12.4,0.0
TIBAU,2014,Marisco,0.0,12.4,0.0
TIBAU,2014,Pargo,0.0,12.4,0.0
TIBAU,2014,Peixe Galo,0.0,12.4,0.0
TIBAU,2014,Peixe Voador,0.0,12.4,0.0
TIBAU,2014,Polvo,0.0,12.4,0.0
TIBAU,2014,Salema,0.0,12.4,0.0
TIBAU,2014,Siri,0.0,12.4,0.0
TIBAU,2014,Sirigado,0.0,12.4,0.0
TIBAU,2014,Tainha,0.0,12.4,0.0
TIBAU,2014,Tilapia,0.0,12.4,0.0
TIBAU,2013,Lagosta,26.7,41.300000000000004,0.6464891041162226
TIBAU,2013,Caico,3.1,41.300000000000004,0.07506053268765132
TIBAU,2013,Bagre,1.6,41.300000000000004,0.038740920096852295
TIBAU,2013,Arraia,1.4,41.300000000000004,0.033898305084745756
TIBAU,2013,Ariaco,1.2,41.300000000000004,0.02905569007263922
TIBAU,2013,Pescada,1.1,41.300000000000004,0.026634382566585957
TIBAU,2013,Caçao,0.8,41.300000000000004,0.019370460048426148
TIBAU,2013,Cururuca,0.8,41.300000000000004,0.019370460048426148
TIBAU,2013,Espada,0.7,41.300000000000004,0.016949152542372878
TIBAU,2013,Serra,0.7,41.300000000000004,0.016949152542372878
TIBAU,2013,Camurim,0.4,41.300000000000004,0.009685230024213074
TIBAU,2013,Outros,0.4,41.300000000000004,0.009685230024213074
TIBAU,2013,Garajuba,0.3,41.300000000000004,0.007263922518159805
TIBAU,2013,Sardinha,0.3,41.300000000000004,0.007263922518159805
TIBAU,2013,Sirigado,0.3,41.300000000000004,0.007263922518159805
TIBAU,2013,Biquara,0.2,41.300000000000004,0.004842615012106537
TIBAU,2013,Bonito,0.2,41.300000000000004,0.004842615012106537
TIBAU,2013,Camurupim,0.2,41.300000000000004,0.004842615012106537
TIBAU,2013,Carapeba,0.2,41.300000000000004,0.004842615012106537
TIBAU,2013,Cioba,0.2,41.300000000000004,0.004842615012106537
TIBAU,2013,Cavala,0.1,41.300000000000004,0.0024213075060532684
TIBAU,2013,Dentao,0.1,41.300000000000004,0.0024213075060532684
TIBAU,2013,Galo Do Alto,0.1,41.300000000000004,0.0024213075060532684
TIBAU,2013,Garabebeu,0.1,41.300000000000004,0.0024213075060532684
TIBAU,2013,Paru,0.1,41.300000000000004,0.0024213075060532684
TIBAU,2013,Agulha,0.0,41.300000000000004,0.0
TIBAU,2013,Albacora,0.0,41.300000000000004,0.0
TIBAU,2013,Arabaiana,0.0,41.300000000000004,0.0
TIBAU,2013,Buzios,0.0,41.300000000000004,0.0
TIBAU,2013,Camarao,0.0,41.300000000000004,0.0
TIBAU,2013,Caranguejo,0.0,41.300000000000004,0.0
TIBAU,2013,Dourado,0.0,41.300000000000004,0.0
TIBAU,2013,Garoupa,0.0,41.300000000000004,0.0
TIBAU,2013,Guaiuba,0.0,41.300000000000004,0.0
TIBAU,2013,Marisco,0.0,41.300000000000004,0.0
TIBAU,2013,Pargo,0.0,41.300000000000004,0.0
TIBAU,2013,Peixe Voador,0.0,41.300000000000004,0.0
TIBAU,2013,Polvo,0.0,41.300000000000004,0.0
TIBAU,2013,Salema,0.0,41.300000000000004,0.0
TIBAU,2013,Siri,0.0,41.300000000000004,0.0
TIBAU,2013,Tainha,0.0,41.300000000000004,0.0
TIBAU,2013,Tilapia,0.0,41.300000000000004,0.0
TIBAU,2012,Lagosta,18.3,35.7,0.5126050420168067
TIBAU,2012,Caico,4.1,35.7,0.11484593837535012
TIBAU,2012,Ariaco,1.8,35.7,0.050420168067226885
TIBAU,2012,Arraia,1.1,35.7,0.03081232492997199
TIBAU,2012,Bagre,1.0,35.7,0.028011204481792715
TIBAU,2012,Cioba,0.9,35.7,0.025210084033613443
TIBAU,2012,Pescada,0.9,35.7,0.025210084033613443
TIBAU,2012,Caçao,0.8,35.7,0.022408963585434174
TIBAU,2012,Espada,0.8,35.7,0.022408963585434174
TIBAU,2012,Sirigado,0.8,35.7,0.022408963585434174
TIBAU,2012,Cavala,0.7999999999999999,35.7,0.02240896358543417
TIBAU,2012,Serra,0.7,35.7,0.019607843137254898
TIBAU,2012,Cururuca,0.6,35.7,0.01680672268907563
TIBAU,2012,Dentao,0.5,35.7,0.014005602240896357
TIBAU,2012,Sardinha,0.4,35.7,0.011204481792717087
TIBAU,2012,Biquara,0.3,35.7,0.008403361344537815
TIBAU,2012,Garajuba,0.3,35.7,0.008403361344537815
TIBAU,2012,Garoupa,0.3,35.7,0.008403361344537815
TIBAU,2012,Guaiuba,0.3,35.7,0.008403361344537815
TIBAU,2012,Pampo,0.3,35.7,0.008403361344537815
TIBAU,2012,Beijupira,0.2,35.7,0.0056022408963585435
TIBAU,2012,Camurim,0.2,35.7,0.0056022408963585435
TIBAU,2012,Arabaiana,0.1,35.7,0.0028011204481792717
TIBAU,2012,Bonito,0.1,35.7,0.0028011204481792717
TIBAU,2012,Dourado,0.1,35.7,0.0028011204481792717
TIBAU,2012,Agulha,0.0,35.7,0.0
TIBAU,2012,Agulhao,0.0,35.7,0.0
TIBAU,2012,Albacora,0.0,35.7,0.0
TIBAU,2012,Bicuda,0.0,35.7,0.0
TIBAU,2012,Budiao,0.0,35.7,0.0
TIBAU,2012,Buzios,0.0,35.7,0.0
TIBAU,2012,Camarao,0.0,35.7,0.0
TIBAU,2012,Camurupim,0.0,35.7,0.0
TIBAU,2012,Cangulo,0.0,35.7,0.0
TIBAU,2012,Caranguejo,0.0,35.7,0.0
TIBAU,2012,Carapeba,0.0,35.7,0.0
TIBAU,2012,Carauna,0.0,35.7,0.0
TIBAU,2012,Garabebeu,0.0,35.7,0.0
TIBAU,2012,Marisco,0.0,35.7,0.0
TIBAU,2012,Outros,0.0,35.7,0.0
TIBAU,2012,Pargo,0.0,35.7,0.0
TIBAU,2012,Paru,0.0,35.7,0.0
TIBAU,2012,Peixe Galo,0.0,35.7,0.0
TIBAU,2012,Peixe Voador,0.0,35.7,0.0
TIBAU,2012,Pirauna,0.0,35.7,0.0
TIBAU,2012,Polvo,0.0,35.7,0.0
TIBAU,2012,Salema,0.0,35.7,0.0
TIBAU,2012,Saramunete,0.0,35.7,0.0
TIBAU,2012,Siri,0.0,35.7,0.0
TIBAU,2012,Tainha,0.0,35.7,0.0
TIBAU,2012,Tilapia,0.0,35.7,0.0
TIBAU,2012,Ubarana,0.0,35.7,0.0
TIBAU,2012,Xareu,0.0,35.7,0.0
TIBAU,2011,Lagosta,15.602,42.853,0.36408186124658715
TIBAU,2011,Caico,6.092000000000001,42.853,0.1421604088395212
TIBAU,2011,Outros,3.207,42.853,0.07483723426597903
TIBAU,2011,Ariaco,2.727,42.853,0.06363615149464448
TIBAU,2011,Cioba,1.978,42.853,0.046157795253541176
TIBAU,2011,Arraia,1.43,42.853,0.033369892422934214
TIBAU,2011,Bagre,1.388,42.853,0.032389797680442436
TIBAU,2011,Pescada,1.202,42.853,0.028049378106550296
TIBAU,2011,Caçao,0.96,42.853,0.022402165542669123
TIBAU,2011,Serra,0.827,42.853,0.019298532191445172
TIBAU,2011,Guaiuba,0.746,42.853,0.017408349473782465
TIBAU,2011,Dentao,0.687,42.853,0.016031549716472592
TIBAU,2011,Dourado,0.592,42.853,0.013814668751312625
TIBAU,2011,Garajuba,0.48,42.853,0.011201082771334562
TIBAU,2011,Cavala,0.451,42.853,0.010524350687233099
TIBAU,2011,Cururuca,0.444,42.853,0.01036100156348447
TIBAU,2011,Beijupira,0.419,42.853,0.009777611835810794
TIBAU,2011,Espada,0.402,42.853,0.009380906820992695
TIBAU,2011,Camarao,0.34,42.853,0.007934100296361981
TIBAU,2011,Sardinha,0.316,42.853,0.007374046157795253
TIBAU,2011,Biquara,0.314,42.853,0.007327374979581359
TIBAU,2011,Bonito,0.301,42.853,0.007024012321191048
TIBAU,2011,Garoupa,0.299,42.853,0.006977341142977154
TIBAU,2011,Albacora,0.258,42.853,0.006020581989592327
TIBAU,2011,Pargo,0.218,42.853,0.0050871584253144465
TIBAU,2011,Arabaiana,0.159,42.853,0.0037103586680045735
TIBAU,2011,Paru,0.156,42.853,0.0036403519006837325
TIBAU,2011,Bicuda,0.142,42.853,0.0033136536531864743
TIBAU,2011,Sirigado,0.14,42.853,0.0032669824749725807
TIBAU,2011,Camurim,0.132,42.853,0.0030802977621170046
TIBAU,2011,Pampo,0.127,42.853,0.0029636198165822695
TIBAU,2011,Xareu,0.101,42.853,0.0023568944998016476
TIBAU,2011,Agulhao,0.09,42.853,0.0021002030196252304
TIBAU,2011,Carapeba,0.0839999999999999,42.853,0.0019601894849835457
TIBAU,2011,Salema,0.013,42.853,0.000303362658390311
TIBAU,2011,Carauna,0.008,42.853,0.00018668471285557603
TIBAU,2011,Budiao,0.006,42.853,0.00014001353464168203
TIBAU,2011,Peixe Voador,0.006,42.853,0.00014001353464168203
TIBAU,2011,Pirauna,0.005,42.853,0.00011667794553473502
TIBAU,2011,Camurupim,0.002,42.853,4.667117821389401e-05
TIBAU,2011,Cangulo,0.002,42.853,4.667117821389401e-05
TIBAU,2011,Agulha,0.0,42.853,0.0
TIBAU,2011,Buzios,0.0,42.853,0.0
TIBAU,2011,Caranguejo,0.0,42.853,0.0
TIBAU,2011,Garabebeu,0.0,42.853,0.0
TIBAU,2011,Marisco,0.0,42.853,0.0
TIBAU,2011,Peixe Galo,0.0,42.853,0.0
TIBAU,2011,Polvo,0.0,42.853,0.0
TIBAU,2011,Saramunete,0.0,42.853,0.0
TIBAU,2011,Siri,0.0,42.853,0.0
TIBAU,2011,Tainha,0.0,42.853,0.0
TIBAU,2011,Tilapia,0.0,42.853,0.0
TIBAU,2010,Lagosta,11.502,39.524,0.29101305535876937
TIBAU,2010,Caico,4.208,39.524,0.10646695678575044
TIBAU,2010,Arraia,2.767,39.524,0.07000809634652362
TIBAU,2010,Ariaco,2.543,39.524,0.06434065377998179
TIBAU,2010,Pescada,2.155,39.524,0.05452383362007893
TIBAU,2010,Cavala,2.075,39.524,0.05249974698917114
TIBAU,2010,Bagre,1.988,39.524,0.0502985527780589
TIBAU,2010,Serra,1.55,39.524,0.03921667847383868
TIBAU,2010,Caçao,1.461,39.524,0.03696488209695375
TIBAU,2010,Cioba,1.337,39.524,0.033827547819046656
TIBAU,2010,Outros,1.198,39.524,0.030310697297844347
TIBAU,2010,Cururuca,0.937,39.524,0.02370711466450764
TIBAU,2010,Garajuba,0.889,39.524,0.02249266268596296
TIBAU,2010,Sirigado,0.7270000000000001,39.524,0.01839388725837466
TIBAU,2010,Dentao,0.558,39.524,0.014118004250581927
TIBAU,2010,Sardinha,0.477,39.524,0.012068616536787773
TIBAU,2010,Biquara,0.476,39.524,0.012043315453901426
TIBAU,2010,Guaiuba,0.362,39.524,0.009158992004857808
TIBAU,2010,Bonito,0.337,39.524,0.00852646493269912
TIBAU,2010,Carapeba,0.33,39.524,0.008349357352494686
TIBAU,2010,Dourado,0.301,39.524,0.007615625948790608
TIBAU,2010,Garoupa,0.23,39.524,0.005819249063859933
TIBAU,2010,Xareu,0.2,39.524,0.0050602165772695076
TIBAU,2010,Camurim,0.182,39.524,0.004604797085315251
TIBAU,2010,Camarao,0.172,39.524,0.0043517862564517755
TIBAU,2010,Camurupim,0.153,39.524,0.003871065681611173
TIBAU,2010,Pargo,0.142,39.524,0.0035927537698613498
TIBAU,2010,Albacorinha,0.108,39.524,0.002732516951725534
TIBAU,2010,Cangulo,0.062,39.524,0.0015686671389535472
TIBAU,2010,Agulhao,0.05,39.524,0.0012650541443173769
TIBAU,2010,Arabaiana,0.02,39.524,0.0005060216577269508
TIBAU,2010,Salema,0.017,39.524,0.00043011840906790813
TIBAU,2010,Tainha,0.006,39.524,0.00015180649731808522
TIBAU,2010,Agulha,0.004,39.524,0.00010120433154539014
TIBAU,2010,Albacora,0.0,39.524,0.0
TIBAU,2010,Budiao,0.0,39.524,0.0
TIBAU,2010,Caranguejo,0.0,39.524,0.0
TIBAU,2010,Peixe Voador,0.0,39.524,0.0
TIBAU,2010,Polvo,0.0,39.524,0.0
TIBAU,2009,Lagosta,20.0989,36.257400000000004,0.5543392521250834
TIBAU,2009,Ariaco,2.5301,36.257400000000004,0.0697816169940481
TIBAU,2009,Camarao,2.4376,36.257400000000004,0.06723041365348867
TIBAU,2009,Serra,2.1052,36.257400000000004,0.05806262997346748
TIBAU,2009,Pescada,1.209,36.257400000000004,0.0333449171755283
TIBAU,2009,Garajuba,1.1148,36.257400000000004,0.030746826854655875
TIBAU,2009,Biquara,0.8179,36.257400000000004,0.022558153645876423
TIBAU,2009,Outros,0.6812999999999999,36.257400000000004,0.018790646874844854
TIBAU,2009,Arraia,0.6287999999999999,36.257400000000004,0.01734266660047328
TIBAU,2009,Caçao,0.6097,36.257400000000004,0.016815877586368575
TIBAU,2009,Cioba,0.55,36.257400000000004,0.015169317160083183
TIBAU,2009,Cavala,0.365,36.257400000000004,0.010066910478964294
TIBAU,2009,Caico,0.347,36.257400000000004,0.009570460099179752
TIBAU,2009,Cururuca,0.2939,36.257400000000004,0.008105931478815357
TIBAU,2009,Bonito,0.284,36.257400000000004,0.00783288376993386
TIBAU,2009,Bagre,0.2832,36.257400000000004,0.007810819308610104
TIBAU,2009,Guaiuba,0.2736,36.257400000000004,0.007546045772725015
TIBAU,2009,Salema,0.22,36.257400000000004,0.006067726864033273
TIBAU,2009,Arabaiana,0.1771,36.257400000000004,0.004884520125546785
TIBAU,2009,Sardinha,0.172,36.257400000000004,0.004743859184607831
TIBAU,2009,Garoupa,0.1571,36.257400000000004,0.0043329085924528506
TIBAU,2009,Dourado,0.1339,36.257400000000004,0.003693039214063887
TIBAU,2009,Carapeba,0.1209,36.257400000000004,0.00333449171755283
TIBAU,2009,Cangulo,0.1114,36.257400000000004,0.0030724762393332114
TIBAU,2009,Camurupim,0.1083,36.257400000000004,0.0029869764517036516
TIBAU,2009,Sirigado,0.1068,36.257400000000004,0.002945605586721607
TIBAU,2009,Pargo,0.1006,36.257400000000004,0.0027746060114624874
TIBAU,2009,Dentao,0.0989,36.257400000000004,0.002727719031149503
TIBAU,2009,Tainha,0.08,36.257400000000004,0.0022064461323757353
TIBAU,2009,Xareu,0.0272,36.257400000000004,0.0007501916850077501
TIBAU,2009,Camurim,0.0132,36.257400000000004,0.00036406361184199637
TIBAU,2009,Agulha,0.0,36.257400000000004,0.0
TIBAU,2009,Agulhao,0.0,36.257400000000004,0.0
TIBAU,2009,Albacora,0.0,36.257400000000004,0.0
TIBAU,2009,Albacorinha,0.0,36.257400000000004,0.0
TIBAU,2009,Budiao,0.0,36.257400000000004,0.0
TIBAU,2009,Caranguejo,0.0,36.257400000000004,0.0
TIBAU,2009,Espada,0.0,36.257400000000004,0.0
TIBAU,2009,Peixe Voador,0.0,36.257400000000004,0.0
TIBAU,2009,Polvo,0.0,36.257400000000004,0.0
TIBAU,2008,Lagosta,2.44,2.56,0.953125
TIBAU,2008,Caico,0.12,2.56,0.046875
PORTO DO MANGUE,2024,Albacora,97.37,393.67,0.2473391419208982
PORTO DO MANGUE,2024,Ariaco,49.05,393.67,0.12459674346533897
PORTO DO MANGUE,2024,Lagosta,40.2,393.67,0.10211598547006376
PORTO DO MANGUE,2024,Siri,22.53,393.67,0.057230675438819316
PORTO DO MANGUE,2024,Caico,20.41,393.67,0.051845454314527396
PORTO DO MANGUE,2024,Guaiuba,20.4,393.67,0.05182005232809205
PORTO DO MANGUE,2024,Camurim,19.7,393.67,0.050041913277618304
PORTO DO MANGUE,2024,Caranguejo,18.7,393.67,0.04750171463408438
PORTO DO MANGUE,2024,Garajuba,17.9,393.67,0.04546955571925724
PORTO DO MANGUE,2024,Carapeba,13.1,393.67,0.033276602230294404
PORTO DO MANGUE,2024,Tainha,11.95,393.67,0.030355373790230393
PORTO DO MANGUE,2024,Cioba,11.4,393.67,0.028958264536286738
PORTO DO MANGUE,2024,Cururuca,6.0,393.67,0.015241191861203545
PORTO DO MANGUE,2024,Bonito,5.0,393.67,0.012700993217669621
PORTO DO MANGUE,2024,Camarao,4.5,393.67,0.011430893895902659
PORTO DO MANGUE,2024,Serra,4.43,393.67,0.011253079990855284
PORTO DO MANGUE,2024,Arraia,4.33,393.67,0.010999060126501892
PORTO DO MANGUE,2024,Bagre,4.1,393.67,0.010414814438489088
PORTO DO MANGUE,2024,Salema,2.56,393.67,0.006502908527446847
PORTO DO MANGUE,2024,Paru,2.3,393.67,0.005842456880128025
PORTO DO MANGUE,2024,Camurupim,2.0,393.67,0.005080397287067848
PORTO DO MANGUE,2024,Caçao,2.0,393.67,0.005080397287067848
PORTO DO MANGUE,2024,Pampo,1.61,393.67,0.004089719816089618
PORTO DO MANGUE,2024,Bicuda,1.32,393.67,0.00335306220946478
PORTO DO MANGUE,2024,Cavala,1.3,393.67,0.0033022582365941017
PORTO DO MANGUE,2024,Outros,1.28,393.67,0.0032514542637234233
PORTO DO MANGUE,2024,Pescada,1.28,393.67,0.0032514542637234233
PORTO DO MANGUE,2024,Xareu,1.24,393.67,0.003149846317982066
PORTO DO MANGUE,2024,Polvo,0.81,393.67,0.0020575609012624787
PORTO DO MANGUE,2024,Agulha,0.78,393.67,0.001981354941956461
PORTO DO MANGUE,2024,Biquara,0.72,393.67,0.0018289430233444253
PORTO DO MANGUE,2024,Buzios,0.6,393.67,0.0015241191861203546
PORTO DO MANGUE,2024,Sirigado,0.58,393.67,0.001473315213249676
PORTO DO MANGUE,2024,Dentao,0.4,393.67,0.0010160794574135697
PORTO DO MANGUE,2024,Pargo,0.3,393.67,0.0007620595930601773
PORTO DO MANGUE,2024,Arabaiana,0.28,393.67,0.0007112556201894989
PORTO DO MANGUE,2024,Beijupira,0.2,393.67,0.0005080397287067849
PORTO DO MANGUE,2024,Garoupa,0.2,393.67,0.0005080397287067849
PORTO DO MANGUE,2024,Ubarana,0.15,393.67,0.00038102979653008865
PORTO DO MANGUE,2024,Peixe Galo,0.11,393.67,0.0002794218507887317
PORTO DO MANGUE,2024,Dourado,0.1,393.67,0.00025401986435339243
PORTO DO MANGUE,2024,Garabebeu,0.1,393.67,0.00025401986435339243
PORTO DO MANGUE,2024,Marisco,0.1,393.67,0.00025401986435339243
PORTO DO MANGUE,2024,Sardinha,0.09,393.67,0.00022861787791805317
PORTO DO MANGUE,2024,Ova Voador,0.05,393.67,0.00012700993217669622
PORTO DO MANGUE,2024,Tilapia,0.05,393.67,0.00012700993217669622
PORTO DO MANGUE,2024,Carauna,0.03,393.67,7.620595930601773e-05
PORTO DO MANGUE,2024,Budiao,0.02,393.67,5.080397287067849e-05
PORTO DO MANGUE,2024,Saramunete,0.02,393.67,5.080397287067849e-05
PORTO DO MANGUE,2024,Agulhao,0.01,393.67,2.5401986435339244e-05
PORTO DO MANGUE,2024,Peixe Voador,0.01,393.67,2.5401986435339244e-05
PORTO DO MANGUE,2024,Cangulo,0.0,393.67,0.0
PORTO DO MANGUE,2024,Espada,0.0,393.67,0.0
PORTO DO MANGUE,2024,Pirauna,0.0,393.67,0.0
PORTO DO MANGUE,2023,Albacora,150.5,546.14,0.2755703665726737
PORTO DO MANGUE,2023,Lagosta,98.75,546.14,0.1808144431830666
PORTO DO MANGUE,2023,Ariaco,46.24,546.14,0.08466693521807596
PORTO DO MANGUE,2023,Caranguejo,23.66,546.14,0.04332222507049475
PORTO DO MANGUE,2023,Camurim,23.65,546.14,0.04330391474713443
PORTO DO MANGUE,2023,Serra,22.69,546.14,0.04154612370454463
PORTO DO MANGUE,2023,Tainha,20.64,546.14,0.037792507415680965
PORTO DO MANGUE,2023,Carapeba,20.63,546.14,0.03777419709232065
PORTO DO MANGUE,2023,Siri,19.96,546.14,0.036547405427179845
PORTO DO MANGUE,2023,Caico,19.52,546.14,0.03574175119932618
PORTO DO MANGUE,2023,Garajuba,11.32,546.14,0.020727286043871536
PORTO DO MANGUE,2023,Cururuca,11.05,546.14,0.02023290731314315
PORTO DO MANGUE,2023,Cioba,9.89,546.14,0.018108909803347128
PORTO DO MANGUE,2023,Guaiuba,6.75,546.14,0.012359468268209616
PORTO DO MANGUE,2023,Bagre,5.68,546.14,0.010400263668656389
PORTO DO MANGUE,2023,Outros,5.27,546.14,0.009649540410883655
PORTO DO MANGUE,2023,Arraia,5.23,546.14,0.009576299117442415
PORTO DO MANGUE,2023,Paru,4.79,546.14,0.008770644889588751
PORTO DO MANGUE,2023,Bonito,4.39,546.14,0.008038231955176329
PORTO DO MANGUE,2023,Pampo,3.74,546.14,0.006848060936756144
PORTO DO MANGUE,2023,Camurupim,3.19,546.14,0.005840993151939063
PORTO DO MANGUE,2023,Caçao,3.19,546.14,0.005840993151939063
PORTO DO MANGUE,2023,Xareu,2.9,546.14,0.005309993774490058
PORTO DO MANGUE,2023,Salema,2.72,546.14,0.004980407954004468
PORTO DO MANGUE,2023,Polvo,2.55,546.14,0.0046691324568791884
PORTO DO MANGUE,2023,Buzios,2.46,546.14,0.004504339546636394
PORTO DO MANGUE,2023,Pescada,2.34,546.14,0.004284615666312667
PORTO DO MANGUE,2023,Camarao,1.76,546.14,0.0032226169114146557
PORTO DO MANGUE,2023,Biquara,1.48,546.14,0.0027099278573259602
PORTO DO MANGUE,2023,Cavala,1.48,546.14,0.0027099278573259602
PORTO DO MANGUE,2023,Peixe Galo,1.39,546.14,0.0025451349470831655
PORTO DO MANGUE,2023,Agulha,1.27,546.14,0.002325411066759439
PORTO DO MANGUE,2023,Bicuda,1.18,546.14,0.002160618156516644
PORTO DO MANGUE,2023,Dourado,1.16,546.14,0.002123997509796023
PORTO DO MANGUE,2023,Ubarana,0.61,546.14,0.0011169297249789432
PORTO DO MANGUE,2023,Beijupira,0.43,546.14,0.0007873439044933534
PORTO DO MANGUE,2023,Sirigado,0.4,546.14,0.0007324129344124218
PORTO DO MANGUE,2023,Arabaiana,0.36,546.14,0.0006591716409711795
PORTO DO MANGUE,2023,Tilapia,0.25,546.14,0.0004577580840077636
PORTO DO MANGUE,2023,Pargo,0.13,546.14,0.00023803420368403706
PORTO DO MANGUE,2023,Ova Voador,0.12,546.14,0.00021972388032372652
PORTO DO MANGUE,2023,Garabebeu,0.1,546.14,0.00018310323360310545
PORTO DO MANGUE,2023,Sardinha,0.09,546.14,0.00016479291024279488
PORTO DO MANGUE,2023,Peixe Voador,0.08,546.14,0.00014648258688248434
PORTO DO MANGUE,2023,Dentao,0.07,546.14,0.00012817226352217383
PORTO DO MANGUE,2023,Agulhao,0.03,546.14,5.493097008093163e-05
PORTO DO MANGUE,2023,Carauna,0.03,546.14,5.493097008093163e-05
PORTO DO MANGUE,2023,Garoupa,0.01,546.14,1.8310323360310542e-05
PORTO DO MANGUE,2023,Marisco,0.01,546.14,1.8310323360310542e-05
PORTO DO MANGUE,2023,Budiao,0.0,546.14,0.0
PORTO DO MANGUE,2023,Cangulo,0.0,546.14,0.0
PORTO DO MANGUE,2023,Espada,0.0,546.14,0.0
PORTO DO MANGUE,2023,Pirauna,0.0,546.14,0.0
PORTO DO MANGUE,2023,Saramunete,0.0,546.14,0.0
PORTO DO MANGUE,2022,Albacora,241.02,649.27,0.37121690513961836
PORTO DO MANGUE,2022,Ariaco,67.98,649.27,0.10470220401373852
PORTO DO MANGUE,2022,Lagosta,31.7,649.27,0.04882406394874243
PORTO DO MANGUE,2022,Camurim,29.2,649.27,0.04497358571934634
PORTO DO MANGUE,2022,Tainha,25.96,649.27,0.03998336593404901
PORTO DO MANGUE,2022,Garajuba,25.1,649.27,0.038658801423136754
