dominant_gear_type,year,species,sp_production_ton,total_production_ton,species_share
rede de espera,2011,Cururuca,0.444,42.853,0.01036100156348447
rede de espera,2011,Beijupira,0.419,42.853,0.009777611835810794
rede de espera,2011,Espada,0.402,42.853,0.009380906820992695
rede de espera,2011,Camarao,0.34,42.853,0.007934100296361981
rede de espera,2011,Sardinha,0.316,42.853,0.007374046157795253
rede de espera,2011,Biquara,0.314,42.853,0.007327374979581359
rede de espera,2011,Bonito,0.301,42.853,0.007024012321191048
rede de espera,2011,Garoupa,0.299,42.853,0.006977341142977154
rede de espera,2011,Albacora,0.258,42.853,0.006020581989592327
rede de espera,2011,Pargo,0.218,42.853,0.0050871584253144465
rede de espera,2011,Arabaiana,0.159,42.853,0.0037103586680045735
rede de espera,2011,Paru,0.156,42.853,0.0036403519006837325
rede de espera,2011,Bicuda,0.142,42.853,0.0033136536531864743
rede de espera,2011,Sirigado,0.14,42.853,0.0032669824749725807
rede de espera,2011,Camurim,0.132,42.853,0.0030802977621170046
rede de espera,2011,Pampo,0.127,42.853,0.0029636198165822695
rede de espera,2011,Xareu,0.101,42.853,0.0023568944998016476
rede de espera,2011,Agulhao,0.09,42.853,0.0021002030196252304
rede de espera,2011,Carapeba,0.0839999999999999,42.853,0.0019601894849835457
rede de espera,2011,Salema,0.013,42.853,0.000303362658390311
rede de espera,2011,Carauna,0.008,42.853,0.00018668471285557603
rede de espera,2011,Budiao,0.006,42.853,0.00014001353464168203
rede de espera,2011,Peixe Voador,0.006,42.853,0.00014001353464168203
rede de espera,2011,Pirauna,0.005,42.853,0.00011667794553473502
rede de espera,2011,Camurupim,0.002,42.853,4.667117821389401e-05
rede de espera,2011,Cangulo,0.002,42.853,4.667117821389401e-05
rede de espera,2011,Agulha,0.0,42.853,0.0
rede de espera,2011,Buzios,0.0,42.853,0.0
rede de espera,2011,Caranguejo,0.0,42.853,0.0
rede de espera,2011,Garabebeu,0.0,42.853,0.0
rede de espera,2011,Marisco,0.0,42.853,0.0
rede de espera,2011,Peixe Galo,0.0,42.853,0.0
rede de espera,2011,Polvo,0.0,42.853,0.0
rede de espera,2011,Saramunete,0.0,42.853,0.0
rede de espera,2011,Siri,0.0,42.853,0.0
rede de espera,2011,Tainha,0.0,42.853,0.0
rede de espera,2011,Tilapia,0.0,42.853,0.0
rede de espera,2010,Camarao,66.778,599.885,0.1113180026171683
rede de espera,2010,Lagosta,56.261,599.885,0.0937863090425665
rede de espera,2010,Caico,54.84100000000001,599.885,0.09141918867782993
rede de espera,2010,Carapeba,54.05,599.885,0.0901006026155013
rede de espera,2010,Tainha,52.461999999999996,599.885,0.08745342857380997
rede de espera,2010,Outros,38.63,599.885,0.06439567583786893
rede de espera,2010,Bagre,27.966,599.885,0.046618935295931724
rede de espera,2010,Ariaco,26.944,599.885,0.04491527542779033
rede de espera,2010,Camurim,25.137,599.885,0.04190303141435442
rede de espera,2010,Salema,24.198,599.885,0.040337731398518054
rede de espera,2010,Arraia,20.846,599.885,0.034749993748801854
rede de espera,2010,Pescada,19.929000000000002,599.885,0.033221367428757184
rede de espera,2010,Guaiuba,19.028,599.885,0.0317194128874701
rede de espera,2010,Albacora,15.77,599.885,0.026288371937954774
rede de espera,2010,Cururuca,13.315,599.885,0.02219592088483626
rede de espera,2010,Serra,11.67,599.885,0.019453728631321002
rede de espera,2010,Cavala,11.045000000000002,599.885,0.018411862273602444
rede de espera,2010,Garajuba,10.488999999999999,599.885,0.017485017961776005
rede de espera,2010,Biquara,6.492999999999999,599.885,0.010823741217066604
rede de espera,2010,Cioba,6.094,599.885,0.010158613734299075
rede de espera,2010,Caçao,5.772,599.885,0.00962184418680247
rede de espera,2010,Bonito,5.134,599.885,0.008558307008843363
rede de espera,2010,Dourado,4.439,599.885,0.00739975161906032
rede de espera,2010,Camurupim,4.326,599.885,0.007211382181584803
rede de espera,2010,Caranguejo,4.186,599.885,0.006978004117455846
rede de espera,2010,Sirigado,3.1029999999999998,599.885,0.00517265809280112
rede de espera,2010,Xareu,2.978,599.885,0.004964284821257408
rede de espera,2010,Sardinha,1.651,599.885,0.0027521941705493554
rede de espera,2010,Dentao,1.29,599.885,0.0021504121623311134
rede de espera,2010,Agulhao,0.991,599.885,0.001651983296798553
rede de espera,2010,Arabaiana,0.902,599.885,0.0015036215274594298
rede de espera,2010,Budiao,0.847,599.885,0.0014119372879801962
rede de espera,2010,Pargo,0.7440000000000001,599.885,0.0012402377122281772
rede de espera,2010,Polvo,0.6030000000000001,599.885,0.0010051926619268695
rede de espera,2010,Albacorinha,0.334,599.885,0.0005567733815647999
rede de espera,2010,Garoupa,0.276,599.885,0.00046008818356851736
rede de espera,2010,Cangulo,0.225,599.885,0.0003750718887786826
rede de espera,2010,Agulha,0.133,599.885,0.00022170916092251015
rede de espera,2010,Peixe Voador,0.005,599.885,8.334930861748502e-06
rede de espera,2009,Lagosta,11.3026,72.0097,0.15695940963509084
rede de espera,2009,Tainha,8.200700000000001,72.0097,0.11388326850410434
rede de espera,2009,Serra,5.755199999999999,72.0097,0.07992256598763778
rede de espera,2009,Ariaco,5.2427,72.0097,0.07280546926316872
rede de espera,2009,Outros,4.3411,72.0097,0.06028493383530275
rede de espera,2009,Camarao,4.2279,72.0097,0.05871292339782002
rede de espera,2009,Arraia,4.0766,72.0097,0.05661181757457676
rede de espera,2009,Carapeba,3.8575,72.0097,0.053569171931003745
rede de espera,2009,Caico,3.5985,72.0097,0.04997243426927206
rede de espera,2009,Garajuba,3.2887,72.0097,0.045670236093193005
rede de espera,2009,Pescada,2.844,72.0097,0.0394946791890537
rede de espera,2009,Bagre,2.2731,72.0097,0.03156658061344513
rede de espera,2009,Caçao,2.06,72.0097,0.028607257077865902
rede de espera,2009,Camurupim,2.053,72.0097,0.02851004795187315
rede de espera,2009,Caranguejo,1.6928,72.0097,0.02350794406864631
rede de espera,2009,Salema,1.5473,72.0097,0.021487382949797042
rede de espera,2009,Camurim,1.2878,72.0097,0.017883701779065876
rede de espera,2009,Cururuca,1.2194,72.0097,0.016933829747936738
rede de espera,2009,Bonito,0.7015,72.0097,0.009741743126273267
rede de espera,2009,Guaiuba,0.5391,72.0097,0.007486491403241508
rede de espera,2009,Cioba,0.5264,72.0097,0.007310126274654665
rede de espera,2009,Cavala,0.3974,72.0097,0.005518700952788305
rede de espera,2009,Xareu,0.3472,72.0097,0.004821572649240311
rede de espera,2009,Biquara,0.2051,72.0097,0.0028482273915875224
rede de espera,2009,Dentao,0.1948,72.0097,0.002705191106198193
rede de espera,2009,Budiao,0.0822,72.0097,0.0011415128795148432
rede de espera,2009,Sirigado,0.0531,72.0097,0.00073740065574499
rede de espera,2009,Arabaiana,0.032,72.0097,0.00044438457596684896
rede de espera,2009,Sardinha,0.0236,72.0097,0.0003277336247755511
rede de espera,2009,Garoupa,0.0146,72.0097,0.00020275046278487484
rede de espera,2009,Albacorinha,0.0107,72.0097,0.0001485910925889151
rede de espera,2009,Dourado,0.0071,72.0097,9.859782779264462e-05
rede de espera,2009,Cangulo,0.0055,72.0097,7.637859899430216e-05
rede de espera,2009,Polvo,0.0003,72.0097,4.166105399689208e-06
rede de espera,2009,Peixe Voador,0.0002,72.0097,2.777403599792806e-06
rede de espera,2009,Agulha,0.0,72.0097,0.0
rede de espera,2009,Agulhao,0.0,72.0097,0.0
rede de espera,2009,Albacora,0.0,72.0097,0.0
rede de espera,2009,Espada,0.0,72.0097,0.0
rede de espera,2009,Pargo,0.0,72.0097,0.0
rede de espera,2008,Tainha,33.61,148.4,0.22648247978436656
rede de espera,2008,Caico,22.52,148.4,0.1517520215633423
rede de espera,2008,Peixe Voador,19.4,148.4,0.13072776280323448
rede de espera,2008,Outros,19.39,148.4,0.13066037735849056
rede de espera,2008,Guaiuba,17.81,148.4,0.12001347708894877
rede de espera,2008,Dourado,7.28,148.4,0.04905660377358491
rede de espera,2008,Sardinha,4.75,148.4,0.03200808625336927
rede de espera,2008,Camarao,3.97,148.4,0.026752021563342318
rede de espera,2008,Cururuca,2.34,148.4,0.01576819407008086
rede de espera,2008,Carapeba,2.01,148.4,0.013544474393530995
rede de espera,2008,Caçao,1.6,148.4,0.01078167115902965
rede de espera,2008,Xareu,1.54,148.4,0.010377358490566037
rede de espera,2008,Bagre,1.45,148.4,0.009770889487870619
rede de espera,2008,Biquara,1.28,148.4,0.008625336927223719
rede de espera,2008,Ariaco,1.14,148.4,0.007681940700808625
rede de espera,2008,Cioba,1.14,148.4,0.007681940700808625
rede de espera,2008,Pescada,1.08,148.4,0.007277628032345013
rede de espera,2008,Camurim,0.84,148.4,0.005660377358490566
rede de espera,2008,Albacora,0.79,148.4,0.005323450134770889
rede de espera,2008,Serra,0.62,148.4,0.004177897574123989
rede de espera,2008,Salema,0.56,148.4,0.0037735849056603774
rede de espera,2008,Cavala,0.52,148.4,0.003504043126684636
rede de espera,2008,Garajuba,0.46,148.4,0.0030997304582210243
rede de espera,2008,Caranguejo,0.44,148.4,0.0029649595687331535
rede de espera,2008,Sirigado,0.44,148.4,0.0029649595687331535
rede de espera,2008,Bonito,0.35,148.4,0.0023584905660377358
rede de espera,2008,Arraia,0.27,148.4,0.0018194070080862533
rede de espera,2008,Camurupim,0.25,148.4,0.0016846361185983826
