mpa_exposure_class,year,species,sp_production_ton,total_production_ton,species_share
25-50 km,2011,Camurim,5.904999999999999,1300.548,0.004540393741715031
25-50 km,2011,Xareu,5.865,1300.548,0.004509637475894777
25-50 km,2011,Polvo,5.774,1300.548,0.004439666971153698
25-50 km,2011,Dentao,5.015000000000001,1300.548,0.0038560668272143747
25-50 km,2011,Sardinha,2.5789999999999997,1300.548,0.001983010238760891
25-50 km,2011,Garoupa,2.148,1300.548,0.0016516114745476524
25-50 km,2011,Bicuda,2.059,1300.548,0.0015831787830975867
25-50 km,2011,Paru,1.649,1300.548,0.0012679270584399808
25-50 km,2011,Tainha,1.368,1300.548,0.0010518642910526948
25-50 km,2011,Beijupira,1.337,1300.548,0.0010280281850419976
25-50 km,2011,Budiao,0.893,1300.548,0.0006866336344371757
25-50 km,2011,Pampo,0.443,1300.548,0.0003406256439593156
25-50 km,2011,Carapeba,0.3889999999999999,1300.548,0.00029910468510197235
25-50 km,2011,Pirauna,0.299,1300.548,0.00022990308700640037
25-50 km,2011,Peixe Galo,0.251,1300.548,0.0001929955680220953
25-50 km,2011,Carauna,0.185,1300.548,0.00014224772941867582
25-50 km,2011,Camurupim,0.077,1300.548,5.9205811703989396e-05
25-50 km,2011,Garabebeu,0.035,1300.548,2.6911732592722455e-05
25-50 km,2011,Siri,0.028,1300.548,2.152938607417796e-05
25-50 km,2011,Cangulo,0.014,1300.548,1.076469303708898e-05
25-50 km,2011,Caranguejo,0.009,1300.548,6.920159809557202e-06
25-50 km,2011,Saramunete,0.005,1300.548,3.844533227531779e-06
25-50 km,2011,Buzios,0.0,1300.548,0.0
25-50 km,2011,Marisco,0.0,1300.548,0.0
25-50 km,2011,Tilapia,0.0,1300.548,0.0
25-50 km,2010,Peixe Voador,293.056,1385.952,0.21144743829512133
25-50 km,2010,Dourado,193.405,1385.952,0.1395466798272956
25-50 km,2010,Sirigado,107.24600000000001,1385.952,0.0773807462307497
25-50 km,2010,Serra,77.005,1385.952,0.055561087252660984
25-50 km,2010,Lagosta,61.24499999999999,1385.952,0.04418984207245272
25-50 km,2010,Agulha,55.326,1385.952,0.039919131398489995
25-50 km,2010,Cururuca,53.919,1385.952,0.03890394472535845
25-50 km,2010,Outros,48.962,1385.952,0.03532734178384245
25-50 km,2010,Caico,43.189,1385.952,0.031161973863452704
25-50 km,2010,Bonito,40.309000000000005,1385.952,0.029083979820368963
25-50 km,2010,Cioba,37.976000000000006,1385.952,0.02740066034032925
25-50 km,2010,Cavala,34.607,1385.952,0.024969840225346908
25-50 km,2010,Bagre,32.701,1385.952,0.02359461222322274
25-50 km,2010,Garajuba,30.238,1385.952,0.021817494400960494
25-50 km,2010,Caçao,28.974,1385.952,0.02090548590427374
25-50 km,2010,Dentao,26.426,1385.952,0.01906703839671215
25-50 km,2010,Guaiuba,24.837,1385.952,0.017920534044469073
25-50 km,2010,Ariaco,23.398,1385.952,0.016882258548636606
25-50 km,2010,Biquara,22.712,1385.952,0.01638729191198541
25-50 km,2010,Agulhao,17.391000000000002,1385.952,0.012548053612246313
25-50 km,2010,Albacorinha,16.787,1385.952,0.012112252083766248
25-50 km,2010,Sardinha,16.314999999999998,1385.952,0.011771691948927522
25-50 km,2010,Budiao,14.387,1385.952,0.010380590381196464
25-50 km,2010,Albacora,12.002,1385.952,0.008659751564267739
25-50 km,2010,Arraia,11.86,1385.952,0.00855729491353236
25-50 km,2010,Pescada,11.846,1385.952,0.008547193553600702
25-50 km,2010,Pargo,7.6850000000000005,1385.952,0.005544925076770336
25-50 km,2010,Camurim,7.354000000000001,1385.952,0.005306100066957586
25-50 km,2010,Arabaiana,7.337999999999999,1385.952,0.00529455565560712
25-50 km,2010,Salema,7.106000000000001,1385.952,0.005127161691025375
25-50 km,2010,Polvo,6.029999999999999,1385.952,0.004350800027706587
25-50 km,2010,Camarao,5.748000000000001,1385.952,0.0041473297776546385
25-50 km,2010,Garoupa,2.86,1385.952,0.0020635635288956617
25-50 km,2010,Tainha,2.3609999999999998,1385.952,0.0017035221999030267
25-50 km,2010,Xareu,1.7009999999999998,1385.952,0.0012273152316963356
25-50 km,2010,Camurupim,0.8720000000000001,1385.952,0.0006291704186003556
25-50 km,2010,Carapeba,0.716,1385.952,0.0005166124079333195
25-50 km,2010,Cangulo,0.062,1385.952,4.47345939830528e-05
25-50 km,2010,Caranguejo,0.0,1385.952,0.0
25-50 km,2009,Peixe Voador,578.0138,1522.2129,0.3797194203255011
25-50 km,2009,Dourado,124.8228,1522.2129,0.08200088174262615
25-50 km,2009,Serra,96.79679999999999,1522.2129,0.06358952811397144
25-50 km,2009,Cururuca,90.49799999999999,1522.2129,0.059451604962748636
25-50 km,2009,Sirigado,84.6962,1522.2129,0.0556401801613953
25-50 km,2009,Lagosta,63.4965,1522.2129,0.041713284652889225
25-50 km,2009,Outros,53.620700000000014,1522.2129,0.03522549309626795
25-50 km,2009,Cioba,47.2463,1522.2129,0.031037905407318517
25-50 km,2009,Albacora,36.5566,1522.2129,0.024015431744140392
25-50 km,2009,Caico,33.248400000000004,1522.2129,0.021842148361769897
25-50 km,2009,Guaiuba,32.5934,1522.2129,0.021411853755805118
25-50 km,2009,Agulha,27.378,1522.2129,0.017985657590997947
25-50 km,2009,Cavala,26.1418,1522.2129,0.017173550427801526
25-50 km,2009,Ariaco,24.7469,1522.2129,0.01625718715167898
25-50 km,2009,Caçao,23.8841,1522.2129,0.015690380760798966
25-50 km,2009,Agulhao,21.5344,1522.2129,0.014146772767462424
25-50 km,2009,Biquara,21.428,1522.2129,0.014076874529180512
25-50 km,2009,Garajuba,20.9198,1522.2129,0.013743018470018221
25-50 km,2009,Pargo,18.1339,1522.2129,0.01191285397725903
25-50 km,2009,Camarao,12.1976,1522.2129,0.008013070970558717
25-50 km,2009,Salema,12.139100000000001,1522.2129,0.007974640078270262
25-50 km,2009,Bonito,10.792,1522.2129,0.007089678454308198
25-50 km,2009,Bagre,9.433900000000001,1522.2129,0.006197490508719248
25-50 km,2009,Arabaiana,7.501400000000001,1522.2129,0.0049279571865407275
25-50 km,2009,Sardinha,6.223800000000001,1522.2129,0.004088652776494011
25-50 km,2009,Dentao,6.0525,1522.2129,0.003976119240613452
25-50 km,2009,Budiao,5.274,1522.2129,0.003464692750928599
25-50 km,2009,Pescada,5.1129999999999995,1522.2129,0.0033589256798441268
25-50 km,2009,Camurim,4.8844,1522.2129,0.0032087495776707714
25-50 km,2009,Polvo,3.9451,1522.2129,0.00259168740456739
25-50 km,2009,Arraia,3.5807,1522.2129,0.0023522990772184365
25-50 km,2009,Tainha,3.5262000000000002,1522.2129,0.0023164959382488484
25-50 km,2009,Xareu,2.277,1522.2129,0.0014958485767661016
25-50 km,2009,Albacorinha,1.3649,1522.2129,0.0008966551262310286
25-50 km,2009,Camurupim,0.8954,1522.2129,0.0005882225804287954
25-50 km,2009,Garoupa,0.6008,1522.2129,0.00039468854849410357
25-50 km,2009,Carapeba,0.5412,1522.2129,0.0003555350240429575
25-50 km,2009,Cangulo,0.1135,1522.2129,7.456250042290405e-05
25-50 km,2009,Caranguejo,0.0,1522.2129,0.0
25-50 km,2009,Espada,0.0,1522.2129,0.0
25-50 km,2008,Peixe Voador,151.84,431.96,0.3515140290767664
25-50 km,2008,Lagosta,39.199999999999996,431.96,0.09074914343920733
25-50 km,2008,Dourado,32.47,431.96,0.07516899712936383
25-50 km,2008,Agulha,28.38,431.96,0.06570052782665062
25-50 km,2008,Sirigado,26.1,431.96,0.060422261320492644
25-50 km,2008,Outros,17.16,431.96,0.039725900546346886
25-50 km,2008,Serra,15.97,431.96,0.036971015834799524
25-50 km,2008,Caico,14.799999999999999,431.96,0.0342624317066395
25-50 km,2008,Cioba,13.43,431.96,0.031090841744605982
25-50 km,2008,Caçao,11.94,431.96,0.027641448282248356
25-50 km,2008,Cururuca,10.34,431.96,0.023937401611260303
25-50 km,2008,Albacora,9.51,431.96,0.02201592740068525
25-50 km,2008,Ariaco,8.38,431.96,0.01939994443929994
25-50 km,2008,Pargo,8.21,431.96,0.01900638948050746
25-50 km,2008,Garajuba,6.85,431.96,0.01585794981016761
25-50 km,2008,Biquara,6.83,431.96,0.01581164922678026
25-50 km,2008,Cavala,6.699999999999999,431.96,0.015510695434762477
25-50 km,2008,Arabaiana,4.52,431.96,0.010463931845541253
25-50 km,2008,Agulhao,4.08,431.96,0.00944531901101954
25-50 km,2008,Budiao,3.66,431.96,0.008473006759885176
25-50 km,2008,Guaiuba,2.25,431.96,0.005208815631076951
25-50 km,2008,Camarao,1.85,431.96,0.004282803963329938
25-50 km,2008,Polvo,1.62,431.96,0.0037503472543754055
25-50 km,2008,Salema,1.52,431.96,0.003518844337438652
25-50 km,2008,Xareu,1.27,431.96,0.0029400870450967684
25-50 km,2008,Bonito,1.26,431.96,0.002916936753403093
25-50 km,2008,Camurim,0.41,431.96,0.0009491619594406889
25-50 km,2008,Pescada,0.39,431.96,0.0009028613760533383
25-50 km,2008,Bagre,0.26,431.96,0.0006019075840355589
25-50 km,2008,Dentao,0.26,431.96,0.0006019075840355589
25-50 km,2008,Tainha,0.14,431.96,0.0003241040837114548
25-50 km,2008,Arraia,0.13,431.96,0.00030095379201777945
25-50 km,2008,Sardinha,0.11,431.96,0.00025465320863042877
25-50 km,2008,Carapeba,0.07,431.96,0.0001620520418557274
