local,year,gear_cod,gear_type,gear_group,gear_production_ton
TIBAU,2019,RCA,rede caçoeira,passive,0.0
TIBAU,2019,RES,rede de espera,passive,8.8
TIBAU,2019,RTP,rede de tapagem,passive,0.0
TIBAU,2019,SRD,sardinheira,passive,0.0
TIBAU,2019,TNR,traineira,active,0.0
TIBAU,2019,TRF,tarrafa,active,0.0
TIBAU,2019,TRM,tremalho,passive,0.0
TIBAU,2020,APA,arrasto de praia,active,0.1
TIBAU,2020,APO,arrasto de porta,active,0.0
TIBAU,2020,CMN,coleta manual,active,0.0
TIBAU,2020,CMP,compressor,active,0.0
TIBAU,2020,COQ,coqueiro,active,0.0
TIBAU,2020,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2020,CUR,curral,passive,0.0
TIBAU,2020,CVL,covo lagosta,passive,5.5
TIBAU,2020,CVP,covo peixe,passive,0.0
TIBAU,2020,JER,jereré,active,0.0
TIBAU,2020,LCL,linha e covo lagosta,mixed,0.0
TIBAU,2020,LCP,linha e covo peixe,mixed,0.0
TIBAU,2020,LES,linha e espinhel,mixed,0.0
TIBAU,2020,LIJ,linha e jereré,mixed,0.0
TIBAU,2020,LIN,linha,passive,3.4
TIBAU,2020,LML,linha e mergulho livre,mixed,0.0
TIBAU,2020,LRE,linha e rede de espera,mixed,0.0
TIBAU,2020,MEL,mergulho livre,active,0.0
TIBAU,2020,PUC,puçá,active,0.0
TIBAU,2020,RAG,rede agulha,passive,0.0
TIBAU,2020,RCA,rede caçoeira,passive,0.0
TIBAU,2020,RES,rede de espera,passive,8.8
TIBAU,2020,RTP,rede de tapagem,passive,0.0
TIBAU,2020,SRD,sardinheira,passive,0.0
TIBAU,2020,TNR,traineira,active,0.0
TIBAU,2020,TRF,tarrafa,active,0.0
TIBAU,2020,TRM,tremalho,passive,0.0
TIBAU,2021,APA,arrasto de praia,active,0.0
TIBAU,2021,APO,arrasto de porta,active,0.0
TIBAU,2021,CMN,coleta manual,active,0.0
TIBAU,2021,CMP,compressor,active,0.0
TIBAU,2021,COQ,coqueiro,active,0.0
TIBAU,2021,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2021,CUR,curral,passive,0.0
TIBAU,2021,CVL,covo lagosta,passive,1.2
TIBAU,2021,CVP,covo peixe,passive,0.0
TIBAU,2021,JER,jereré,active,0.0
TIBAU,2021,LCL,linha e covo lagosta,mixed,0.0
TIBAU,2021,LCP,linha e covo peixe,mixed,0.0
TIBAU,2021,LES,linha e espinhel,mixed,0.0
TIBAU,2021,LIJ,linha e jereré,mixed,0.0
TIBAU,2021,LIN,linha,passive,1.4
TIBAU,2021,LML,linha e mergulho livre,mixed,0.0
TIBAU,2021,LRE,linha e rede de espera,mixed,0.0
TIBAU,2021,MEL,mergulho livre,active,0.0
TIBAU,2021,PUC,puçá,active,0.0
TIBAU,2021,RAG,rede agulha,passive,0.0
TIBAU,2021,RCA,rede caçoeira,passive,9.0
TIBAU,2021,RES,rede de espera,passive,1.3
TIBAU,2021,RTP,rede de tapagem,passive,0.0
TIBAU,2021,SRD,sardinheira,passive,0.0
TIBAU,2021,TNR,traineira,active,0.0
TIBAU,2021,TRF,tarrafa,active,0.0
TIBAU,2021,TRM,tremalho,passive,0.0
TIBAU,2022,APO,arrasto de porta,active,0.0
TIBAU,2022,CMN,coleta manual,active,0.0
TIBAU,2022,CMP,compressor,active,0.0
TIBAU,2022,COQ,coqueiro,active,0.0
TIBAU,2022,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2022,CUR,curral,passive,0.0
TIBAU,2022,CVL,covo lagosta,passive,2.7
TIBAU,2022,CVP,covo peixe,passive,0.0
TIBAU,2022,LES,linha e espinhel,mixed,0.0
TIBAU,2022,LIJ,linha e jereré,mixed,0.0
TIBAU,2022,LIN,linha,passive,0.0
TIBAU,2022,LML,linha e mergulho livre,mixed,0.0
TIBAU,2022,LRE,linha e rede de espera,mixed,0.0
TIBAU,2022,MEL,mergulho livre,active,0.0
TIBAU,2022,PUC,puçá,active,0.0
TIBAU,2022,RAG,rede agulha,passive,0.0
TIBAU,2022,RCA,rede caçoeira,passive,10.3
TIBAU,2022,RES,rede de espera,passive,3.0
TIBAU,2022,RTP,rede de tapagem,passive,0.0
TIBAU,2022,SRD,sardinheira,passive,0.0
TIBAU,2022,TNR,traineira,active,0.0
TIBAU,2022,TRF,tarrafa,active,0.0
TIBAU,2022,TRM,tremalho,passive,0.0
TIBAU,2023,APO,arrasto de porta,active,0.0
TIBAU,2023,CMN,coleta manual,active,0.0
TIBAU,2023,CMP,compressor,active,0.0
TIBAU,2023,COQ,coqueiro,active,0.0
TIBAU,2023,CPL,covo peixe e lagosta,passive,0.0
TIBAU,2023,CUR,curral,passive,0.0
TIBAU,2023,CVL,covo lagosta,passive,5.3
TIBAU,2023,CVP,covo peixe,passive,0.0
TIBAU,2023,JER,jereré,active,0.0
TIBAU,2023,LES,linha e espinhel,mixed,0.0
TIBAU,2023,LIJ,linha e jereré,mixed,0.0
TIBAU,2023,LIN,linha,passive,0.0
TIBAU,2023,LML,linha e mergulho livre,mixed,0.0
TIBAU,2023,LRE,linha e rede de espera,mixed,0.0
TIBAU,2023,MEL,mergulho livre,active,0.0
TIBAU,2023,PUC,puçá,active,0.0
TIBAU,2023,RAG,rede agulha,passive,0.0
TIBAU,2023,RCA,rede caçoeira,passive,15.5
TIBAU,2023,RES,rede de espera,passive,2.3
TIBAU,2023,RTP,rede de tapagem,passive,0.0
TIBAU,2023,SRD,sardinheira,passive,0.0
TIBAU,2023,TNR,traineira,active,0.0
TIBAU,2023,TRF,tarrafa,active,0.0
TIBAU,2023,TRM,tremalho,passive,0.0
TIBAU,2024,APO,arrasto de porta,active,0.0
TIBAU,2024,CMN,coleta manual,active,0.0
TIBAU,2024,CMP,compressor,active,0.0
TIBAU,2024,COQ,palha de coqueiro,passive,0.0
TIBAU,2024,CUR,curral,passive,0.0
TIBAU,2024,CVL,covo lagosta,passive,0.0
TIBAU,2024,CVP,covo peixe,passive,0.0
TIBAU,2024,ESP,espinhel,passive,0.0
TIBAU,2024,LES,linha e espinhel,mixed,0.0
TIBAU,2024,LIJ,linha e jereré,mixed,0.0
TIBAU,2024,LIN,linha,passive,0.0
TIBAU,2024,LML,linha e mergulho livre,mixed,0.0
TIBAU,2024,LRE,linha e rede de espera,mixed,0.0
TIBAU,2024,MEL,mergulho livre,active,0.0
TIBAU,2024,PUC,puçá,active,0.0
TIBAU,2024,RAG,rede agulha,passive,0.0
TIBAU,2024,REC,rede caçoeira,passive,11.6
TIBAU,2024,RES,rede de espera,passive,5.6
TIBAU,2024,RTP,rede de tapagem,passive,0.0
TIBAU,2024,SRD,sardinheira,passive,0.0
TIBAU,2024,TRF,tarrafa,active,0.0
TIBAU,2024,TRM,tremalho,passive,0.0
