local,year,species,sp_production_ton
GALINHOS,2013,Guaiuba,14.6
GALINHOS,2013,Lagosta,3.1
GALINHOS,2013,Marisco,0.4
GALINHOS,2013,Outros,16.9
GALINHOS,2013,Pargo,0.0
GALINHOS,2013,Paru,0.0
GALINHOS,2013,Peixe Voador,13.4
GALINHOS,2013,Pescada,9.5
GALINHOS,2013,Polvo,0.0
GALINHOS,2013,Salema,0.6
GALINHOS,2013,Sardinha,5.9
GALINHOS,2013,Serra,8.5
GALINHOS,2013,Siri,0.0
GALINHOS,2013,Sirigado,0.1
GALINHOS,2013,Tainha,50.0
GALINHOS,2013,Tilapia,0.0
GALINHOS,2014,Agulha,1.6
GALINHOS,2014,Albacora,3.5
GALINHOS,2014,Arabaiana,0.0
GALINHOS,2014,Ariaco,0.4
GALINHOS,2014,Arraia,3.3
GALINHOS,2014,Bagre,0.9
GALINHOS,2014,Biquara,1.5
GALINHOS,2014,Bonito,4.6
GALINHOS,2014,Buzios,0.7
GALINHOS,2014,Caico,11.8
GALINHOS,2014,Camarao,0.0
GALINHOS,2014,Camurim,1.1
GALINHOS,2014,Camurupim,0.3
GALINHOS,2014,Caranguejo,0.0
GALINHOS,2014,Carapeba,1.1
GALINHOS,2014,Cavala,0.4
GALINHOS,2014,Caçao,0.5
GALINHOS,2014,Cioba,0.8
GALINHOS,2014,Cururuca,1.2
GALINHOS,2014,Dentao,0.0
GALINHOS,2014,Dourado,6.2
GALINHOS,2014,Espada,0.3
GALINHOS,2014,Garabebeu,0.1
GALINHOS,2014,Garajuba,2.0
GALINHOS,2014,Garoupa,0.0
GALINHOS,2014,Guaiuba,2.5
GALINHOS,2014,Lagosta,0.6
GALINHOS,2014,Marisco,0.2
GALINHOS,2014,Outros,19.7
GALINHOS,2014,Pargo,0.0
GALINHOS,2014,Paru,0.0
GALINHOS,2014,Peixe Galo,0.0
GALINHOS,2014,Peixe Voador,3.5
GALINHOS,2014,Pescada,3.4
GALINHOS,2014,Polvo,0.0
GALINHOS,2014,Salema,0.6
GALINHOS,2014,Sardinha,0.3
GALINHOS,2014,Serra,6.4
GALINHOS,2014,Siri,0.0
GALINHOS,2014,Sirigado,0.0
GALINHOS,2014,Tainha,14.7
GALINHOS,2014,Tilapia,0.0
GALINHOS,2015,Agulha,0.0
GALINHOS,2015,Agulhao,0.3
GALINHOS,2015,Albacora,0.2
GALINHOS,2015,Arabaiana,0.0
GALINHOS,2015,Ariaco,2.4
GALINHOS,2015,Arraia,0.3
GALINHOS,2015,Bagre,0.8
GALINHOS,2015,Beijupira,0.2
GALINHOS,2015,Bicuda,0.8
GALINHOS,2015,Biquara,3.0
GALINHOS,2015,Bonito,2.3
GALINHOS,2015,Budiao,0.0
GALINHOS,2015,Buzios,1.4
GALINHOS,2015,Caico,13.4
GALINHOS,2015,Camarao,0.0
GALINHOS,2015,Camurim,0.3
GALINHOS,2015,Camurupim,0.0
GALINHOS,2015,Cangulo,0.0
GALINHOS,2015,Caranguejo,0.0
GALINHOS,2015,Carapeba,1.2
GALINHOS,2015,Carauna,0.0
GALINHOS,2015,Cavala,0.4
GALINHOS,2015,Caçao,0.6
GALINHOS,2015,Cioba,0.5
GALINHOS,2015,Cururuca,0.2
GALINHOS,2015,Dentao,0.1
GALINHOS,2015,Dourado,3.0
GALINHOS,2015,Espada,2.2
GALINHOS,2015,Garabebeu,0.0
GALINHOS,2015,Garajuba,6.4
GALINHOS,2015,Garoupa,0.0
GALINHOS,2015,Guaiuba,8.2
GALINHOS,2015,Lagosta,0.1
GALINHOS,2015,Marisco,0.5
GALINHOS,2015,Outros,1.9
GALINHOS,2015,Ova Voador,3.1
GALINHOS,2015,Pargo,0.0
GALINHOS,2015,Paru,0.0
GALINHOS,2015,Peixe Galo,0.0
GALINHOS,2015,Peixe Voador,0.1
GALINHOS,2015,Pescada,2.2
GALINHOS,2015,Pirauna,0.0
GALINHOS,2015,Polvo,0.0
GALINHOS,2015,Salema,0.3
GALINHOS,2015,Saramunete,0.0
GALINHOS,2015,Sardinha,5.7
GALINHOS,2015,Serra,7.2
GALINHOS,2015,Siri,0.0
GALINHOS,2015,Sirigado,0.0
GALINHOS,2015,Tainha,19.6
GALINHOS,2015,Tilapia,0.0
GALINHOS,2015,Ubarana,0.3
GALINHOS,2015,Xareu,0.1
GALINHOS,2016,Agulha,0.2
GALINHOS,2016,Albacora,1.4
GALINHOS,2016,Arabaiana,0.1
GALINHOS,2016,Ariaco,3.8
GALINHOS,2016,Arraia,4.7
GALINHOS,2016,Bagre,1.8
GALINHOS,2016,Biquara,4.9
GALINHOS,2016,Bonito,5.1
GALINHOS,2016,Buzios,2.2
GALINHOS,2016,Caico,21.1
GALINHOS,2016,Camarao,0.3
GALINHOS,2016,Camurim,1.1
GALINHOS,2016,Camurupim,0.2
GALINHOS,2016,Caranguejo,0.0
GALINHOS,2016,Carapeba,1.9
GALINHOS,2016,Cavala,1.3
GALINHOS,2016,Caçao,1.1
GALINHOS,2016,Cioba,1.1
GALINHOS,2016,Cururuca,0.7
GALINHOS,2016,Dentao,0.2
GALINHOS,2016,Dourado,10.6
GALINHOS,2016,Espada,19.7
GALINHOS,2016,Garabebeu,3.2
GALINHOS,2016,Garajuba,6.4
GALINHOS,2016,Garoupa,0.2
GALINHOS,2016,Guaiuba,11.6
GALINHOS,2016,Lagosta,1.4
GALINHOS,2016,Marisco,0.6
GALINHOS,2016,Outros,13.3
GALINHOS,2016,Ova Voador,8.3
GALINHOS,2016,Pargo,0.1
GALINHOS,2016,Paru,0.0
GALINHOS,2016,Peixe Galo,0.1
GALINHOS,2016,Peixe Voador,5.6
GALINHOS,2016,Pescada,5.1
GALINHOS,2016,Polvo,0.0
GALINHOS,2016,Salema,0.6
GALINHOS,2016,Sardinha,5.2
GALINHOS,2016,Serra,13.3
GALINHOS,2016,Siri,0.0
GALINHOS,2016,Sirigado,0.1
GALINHOS,2016,Tainha,44.3
GALINHOS,2016,Tilapia,0.0
GALINHOS,2017,Agulha,1.8
GALINHOS,2017,Albacora,41.9
GALINHOS,2017,Arabaiana,0.0
GALINHOS,2017,Ariaco,11.5
GALINHOS,2017,Bagre,6.6
GALINHOS,2017,Biquara,9.3
GALINHOS,2017,Bonito,4.3
GALINHOS,2017,Buzios,1.9
GALINHOS,2017,Caico,25.5
GALINHOS,2017,Camarao,0.2
GALINHOS,2017,Camurim,1.1
GALINHOS,2017,Camurupim,0.2
GALINHOS,2017,Caranguejo,0.0
GALINHOS,2017,Carapeba,2.0
GALINHOS,2017,Cavala,1.0
GALINHOS,2017,Caçao,1.0
GALINHOS,2017,Cururuca,1.4
GALINHOS,2017,Dentao,0.3
GALINHOS,2017,Dourado,6.0
GALINHOS,2017,Garabebeu,1.9
GALINHOS,2017,Garajuba,1.3
GALINHOS,2017,Garoupa,0.0
GALINHOS,2017,Guaiuba,4.8
GALINHOS,2017,Lagosta,12.3
GALINHOS,2017,Marisco,0.4
GALINHOS,2017,Outros,13.1
GALINHOS,2017,Pargo,0.0
GALINHOS,2017,Paru,0.0
GALINHOS,2017,Peixe Galo,0.0
GALINHOS,2017,Peixe Voador,12.1
GALINHOS,2017,Polvo,0.0
GALINHOS,2017,Salema,0.7
GALINHOS,2017,Sardinha,24.4
GALINHOS,2017,Serra,16.3
GALINHOS,2017,Siri,0.0
GALINHOS,2017,Sirigado,0.1
GALINHOS,2017,Tainha,1.2
GALINHOS,2017,Tilapia,0.0
GALINHOS,2018,Agulha,0.0
GALINHOS,2018,Agulhao,0.1
GALINHOS,2018,Albacora,0.2
GALINHOS,2018,Arabaiana,0.0
GALINHOS,2018,Ariaco,0.8
GALINHOS,2018,Arraia,0.1
GALINHOS,2018,Bagre,0.1
GALINHOS,2018,Beijupira,0.0
GALINHOS,2018,Bicuda,0.7
GALINHOS,2018,Biquara,1.3
GALINHOS,2018,Bonito,1.4
GALINHOS,2018,Budiao,0.0
GALINHOS,2018,Buzios,11.9
GALINHOS,2018,Caico,10.9
GALINHOS,2018,Camarao,0.0
GALINHOS,2018,Camurim,0.1
GALINHOS,2018,Camurupim,0.0
GALINHOS,2018,Cangulo,0.0
GALINHOS,2018,Caranguejo,0.0
GALINHOS,2018,Carapeba,0.4
GALINHOS,2018,Carauna,0.0
GALINHOS,2018,Cavala,0.1
GALINHOS,2018,Caçao,0.1
GALINHOS,2018,Cioba,0.1
GALINHOS,2018,Cururuca,0.2
GALINHOS,2018,Dentao,0.0
GALINHOS,2018,Dourado,1.2
GALINHOS,2018,Espada,1.3
GALINHOS,2018,Garabebeu,0.0
GALINHOS,2018,Garajuba,0.7
GALINHOS,2018,Garoupa,0.0
GALINHOS,2018,Guaiuba,0.5
GALINHOS,2018,Lagosta,0.0
GALINHOS,2018,Marisco,3.2
GALINHOS,2018,Outros,0.8
GALINHOS,2018,Ova Voador,1.6
GALINHOS,2018,Pampo,0.0
GALINHOS,2018,Pargo,0.0
GALINHOS,2018,Paru,0.0
GALINHOS,2018,Peixe Galo,0.0
GALINHOS,2018,Peixe Voador,1.0
GALINHOS,2018,Pescada,2.2
GALINHOS,2018,Pirauna,0.0
GALINHOS,2018,Polvo,0.0
GALINHOS,2018,Salema,0.1
GALINHOS,2018,Sardinha,2.3
GALINHOS,2018,Serra,8.0
GALINHOS,2018,Siri,0.0
GALINHOS,2018,Sirigado,0.1
GALINHOS,2018,Tainha,20.0
GALINHOS,2018,Tilapia,0.0
GALINHOS,2018,Ubarana,0.0
GALINHOS,2018,Xareu,4.4
GALINHOS,2019,Agulha,0.0
GALINHOS,2019,Agulhao,0.98
GALINHOS,2019,Albacora,1.98
GALINHOS,2019,Arabaiana,0.02
GALINHOS,2019,Ariaco,1.8
GALINHOS,2019,Arraia,0.39
GALINHOS,2019,Bagre,0.09
GALINHOS,2019,Beijupira,0.05
GALINHOS,2019,Bicuda,7.38
GALINHOS,2019,Biquara,2.92
GALINHOS,2019,Bonito,3.13
GALINHOS,2019,Budiao,0.02
GALINHOS,2019,Buzios,38.06
GALINHOS,2019,Caico,16.73
GALINHOS,2019,Camarao,0.0
GALINHOS,2019,Camurim,0.24
GALINHOS,2019,Camurupim,0.05
GALINHOS,2019,Cangulo,0.0
GALINHOS,2019,Caranguejo,0.0
GALINHOS,2019,Carapeba,0.78
GALINHOS,2019,Carauna,0.2
GALINHOS,2019,Cavala,0.62
GALINHOS,2019,Caçao,0.35
GALINHOS,2019,Cioba,0.91
GALINHOS,2019,Cururuca,28.67
GALINHOS,2019,Dentao,0.03
GALINHOS,2019,Dourado,8.17
GALINHOS,2019,Espada,7.8
GALINHOS,2019,Garabebeu,17.4
GALINHOS,2019,Garajuba,2.38
GALINHOS,2019,Garoupa,0.0
GALINHOS,2019,Guaiuba,2.69
GALINHOS,2019,Lagosta,0.57
GALINHOS,2019,Marisco,8.33
GALINHOS,2019,Outros,0.39
GALINHOS,2019,Ova Voador,14.1
GALINHOS,2019,Pampo,0.0
GALINHOS,2019,Pargo,0.0
GALINHOS,2019,Paru,0.02
GALINHOS,2019,Peixe Galo,0.05
GALINHOS,2019,Peixe Voador,0.04
GALINHOS,2019,Pescada,10.4
GALINHOS,2019,Pirauna,0.03
GALINHOS,2019,Polvo,0.0
GALINHOS,2019,Salema,0.28
GALINHOS,2019,Saramunete,0.0
GALINHOS,2019,Sardinha,1.68
GALINHOS,2019,Serra,8.48
GALINHOS,2019,Siri,0.03
GALINHOS,2019,Sirigado,0.02
GALINHOS,2019,Tainha,33.56
GALINHOS,2019,Tilapia,0.0
GALINHOS,2019,Ubarana,0.09
GALINHOS,2019,Xareu,0.58
GALINHOS,2020,Agulha,0.0
GALINHOS,2020,Agulhao,0.59
GALINHOS,2020,Albacora,0.75
GALINHOS,2020,Arabaiana,0.01
GALINHOS,2020,Ariaco,0.77
GALINHOS,2020,Arraia,0.15
GALINHOS,2020,Bagre,0.12
GALINHOS,2020,Beijupira,0.31
GALINHOS,2020,Bicuda,1.94
GALINHOS,2020,Biquara,0.45
GALINHOS,2020,Bonito,1.49
GALINHOS,2020,Budiao,0.0
GALINHOS,2020,Buzios,36.64
GALINHOS,2020,Caico,21.81
GALINHOS,2020,Camarao,0.0
GALINHOS,2020,Camurim,0.74
GALINHOS,2020,Camurupim,0.15
GALINHOS,2020,Cangulo,0.0
GALINHOS,2020,Caranguejo,0.0
GALINHOS,2020,Carapeba,0.86
GALINHOS,2020,Carauna,0.0
GALINHOS,2020,Cavala,0.43
GALINHOS,2020,Caçao,0.11
GALINHOS,2020,Cioba,0.72
GALINHOS,2020,Cururuca,0.24
GALINHOS,2020,Dentao,0.06
GALINHOS,2020,Dourado,5.37
GALINHOS,2020,Espada,16.91
GALINHOS,2020,Garabebeu,2.0
GALINHOS,2020,Garajuba,0.3
GALINHOS,2020,Garoupa,0.0
GALINHOS,2020,Guaiuba,3.01
GALINHOS,2020,Lagosta,0.02
GALINHOS,2020,Marisco,10.11
GALINHOS,2020,Outros,0.19
GALINHOS,2020,Ova Voador,11.83
GALINHOS,2020,Pampo,0.0
GALINHOS,2020,Pargo,0.0
GALINHOS,2020,Paru,0.08
GALINHOS,2020,Peixe Galo,0.02
GALINHOS,2020,Peixe Voador,0.13
GALINHOS,2020,Pescada,2.53
GALINHOS,2020,Pirauna,0.0
GALINHOS,2020,Polvo,0.0
GALINHOS,2020,Salema,0.05
GALINHOS,2020,Saramunete,0.0
GALINHOS,2020,Sardinha,1.78
GALINHOS,2020,Serra,4.53
GALINHOS,2020,Siri,0.01
GALINHOS,2020,Sirigado,0.1
GALINHOS,2020,Tainha,49.83
GALINHOS,2020,Tilapia,0.0
GALINHOS,2020,Ubarana,0.0
GALINHOS,2020,Xareu,2.5
GALINHOS,2021,Agulha,0.12
GALINHOS,2021,Agulhao,0.6
GALINHOS,2021,Albacora,0.48
GALINHOS,2021,Arabaiana,0.0
GALINHOS,2021,Ariaco,0.58
GALINHOS,2021,Arraia,0.51
GALINHOS,2021,Bagre,0.09
GALINHOS,2021,Beijupira,0.18
GALINHOS,2021,Bicuda,2.98
GALINHOS,2021,Biquara,1.0
GALINHOS,2021,Bonito,1.61
GALINHOS,2021,Budiao,0.0
GALINHOS,2021,Buzios,21.01
GALINHOS,2021,Caico,18.22
GALINHOS,2021,Camarao,0.0
GALINHOS,2021,Camurim,0.19
GALINHOS,2021,Camurupim,0.2
GALINHOS,2021,Cangulo,0.0
GALINHOS,2021,Caranguejo,0.0
GALINHOS,2021,Carapeba,1.2
GALINHOS,2021,Carauna,0.0
GALINHOS,2021,Cavala,0.74
GALINHOS,2021,Caçao,0.33
GALINHOS,2021,Cioba,1.48
GALINHOS,2021,Cururuca,0.28
GALINHOS,2021,Dentao,0.02
GALINHOS,2021,Dourado,7.59
GALINHOS,2021,Espada,5.69
GALINHOS,2021,Garabebeu,9.2
GALINHOS,2021,Garajuba,0.4
GALINHOS,2021,Garoupa,0.0
GALINHOS,2021,Guaiuba,10.57
GALINHOS,2021,Lagosta,0.15
GALINHOS,2021,Marisco,13.98
GALINHOS,2021,Outros,0.91
GALINHOS,2021,Ova Voador,22.38
GALINHOS,2021,Pampo,0.0
GALINHOS,2021,Pargo,0.0
GALINHOS,2021,Paru,0.13
GALINHOS,2021,Peixe Galo,0.2
GALINHOS,2021,Peixe Voador,0.1
GALINHOS,2021,Pescada,2.72
GALINHOS,2021,Pirauna,0.0
GALINHOS,2021,Polvo,0.0
GALINHOS,2021,Salema,0.19
GALINHOS,2021,Saramunete,0.0
GALINHOS,2021,Sardinha,1.69
GALINHOS,2021,Serra,2.82
GALINHOS,2021,Siri,0.0
GALINHOS,2021,Sirigado,0.05
GALINHOS,2021,Tainha,63.14
GALINHOS,2021,Tilapia,0.01
GALINHOS,2021,Ubarana,0.03
GALINHOS,2021,Xareu,0.48
GALINHOS,2022,Agulha,0.0
GALINHOS,2022,Agulhao,1.31
GALINHOS,2022,Albacora,0.27
GALINHOS,2022,Arabaiana,0.03
GALINHOS,2022,Ariaco,1.21
GALINHOS,2022,Arraia,0.17
GALINHOS,2022,Bagre,0.43
GALINHOS,2022,Beijupira,0.12
GALINHOS,2022,Bicuda,1.94
GALINHOS,2022,Biquara,1.28
GALINHOS,2022,Bonito,1.23
GALINHOS,2022,Budiao,0.0
GALINHOS,2022,Buzios,38.66
GALINHOS,2022,Caico,17.48
GALINHOS,2022,Camarao,0.0
GALINHOS,2022,Camurim,1.8
GALINHOS,2022,Camurupim,0.0
GALINHOS,2022,Cangulo,0.0
GALINHOS,2022,Caranguejo,0.1
GALINHOS,2022,Carapeba,1.2
GALINHOS,2022,Carauna,0.0
GALINHOS,2022,Cavala,1.3
GALINHOS,2022,Caçao,0.3
GALINHOS,2022,Cioba,2.3
GALINHOS,2022,Cururuca,0.3
GALINHOS,2022,Dentao,0.1
GALINHOS,2022,Dourado,3.3
GALINHOS,2022,Espada,2.4
GALINHOS,2022,Garabebeu,14.4
GALINHOS,2022,Garajuba,1.2
GALINHOS,2022,Garoupa,0.0
GALINHOS,2022,Guaiuba,12.8
GALINHOS,2022,Lagosta,0.6
GALINHOS,2022,Marisco,10.8
GALINHOS,2022,Outros,1.77
GALINHOS,2022,Ova Voador,11.73
GALINHOS,2022,Pampo,0.0
GALINHOS,2022,Pargo,0.0
GALINHOS,2022,Paru,0.4
GALINHOS,2022,Peixe Galo,0.31
GALINHOS,2022,Peixe Voador,0.04
GALINHOS,2022,Pescada,2.98
GALINHOS,2022,Pirauna,0.0
GALINHOS,2022,Polvo,0.0
GALINHOS,2022,Salema,0.05
GALINHOS,2022,Saramunete,0.0
GALINHOS,2022,Sardinha,0.13
GALINHOS,2022,Serra,2.3
GALINHOS,2022,Siri,0.0
GALINHOS,2022,Sirigado,0.04
GALINHOS,2022,Tainha,59.83
GALINHOS,2022,Tilapia,0.04
GALINHOS,2022,Ubarana,0.2
GALINHOS,2022,Xareu,0.7
GALINHOS,2023,Agulha,0.01
GALINHOS,2023,Agulhao,0.65
GALINHOS,2023,Albacora,0.75
GALINHOS,2023,Arabaiana,0.12
GALINHOS,2023,Ariaco,0.71
GALINHOS,2023,Arraia,0.22
GALINHOS,2023,Bagre,0.06
GALINHOS,2023,Beijupira,0.48
GALINHOS,2023,Bicuda,1.8
GALINHOS,2023,Biquara,1.67
GALINHOS,2023,Bonito,0.04
GALINHOS,2023,Budiao,0.0
GALINHOS,2023,Buzios,62.24
GALINHOS,2023,Caico,21.43
GALINHOS,2023,Camarao,0.0
GALINHOS,2023,Camurim,0.84
GALINHOS,2023,Camurupim,0.06
GALINHOS,2023,Cangulo,0.0
GALINHOS,2023,Caranguejo,0.01
GALINHOS,2023,Carapeba,1.05
GALINHOS,2023,Carauna,0.04
GALINHOS,2023,Cavala,0.78
GALINHOS,2023,Caçao,0.22
GALINHOS,2023,Cioba,2.87
GALINHOS,2023,Cururuca,0.17
GALINHOS,2023,Dentao,0.16
GALINHOS,2023,Dourado,5.85
GALINHOS,2023,Espada,4.62
GALINHOS,2023,Garabebeu,2.35
GALINHOS,2023,Garajuba,0.87
GALINHOS,2023,Garoupa,0.02
GALINHOS,2023,Guaiuba,12.6
GALINHOS,2023,Lagosta,1.01
GALINHOS,2023,Marisco,23.3
GALINHOS,2023,Outros,1.46
GALINHOS,2023,Ova Voador,10.57
GALINHOS,2023,Pampo,0.01
GALINHOS,2023,Pargo,0.0
GALINHOS,2023,Paru,0.09
GALINHOS,2023,Peixe Galo,0.0
GALINHOS,2023,Peixe Voador,0.03
GALINHOS,2023,Pescada,4.44
GALINHOS,2023,Pirauna,0.0
GALINHOS,2023,Polvo,0.0
GALINHOS,2023,Salema,0.02
GALINHOS,2023,Saramunete,0.0
GALINHOS,2023,Sardinha,1.15
GALINHOS,2023,Serra,4.81
GALINHOS,2023,Siri,0.0
GALINHOS,2023,Sirigado,0.08
GALINHOS,2023,Tainha,54.94
GALINHOS,2023,Tilapia,0.0
GALINHOS,2023,Ubarana,0.0
GALINHOS,2023,Xareu,7.91
GALINHOS,2024,Agulha,0.01
GALINHOS,2024,Agulhao,0.15
GALINHOS,2024,Albacora,0.59
GALINHOS,2024,Arabaiana,0.06
GALINHOS,2024,Ariaco,1.53
GALINHOS,2024,Arraia,0.17
GALINHOS,2024,Bagre,0.11
GALINHOS,2024,Beijupira,0.82
GALINHOS,2024,Bicuda,1.24
GALINHOS,2024,Biquara,0.63
GALINHOS,2024,Bonito,0.37
GALINHOS,2024,Budiao,0.0
GALINHOS,2024,Buzios,33.12
GALINHOS,2024,Caico,11.52
GALINHOS,2024,Camarao,0.1
GALINHOS,2024,Camurim,1.4
GALINHOS,2024,Camurupim,0.2
GALINHOS,2024,Cangulo,0.0
GALINHOS,2024,Caranguejo,0.0
GALINHOS,2024,Carapeba,1.0
GALINHOS,2024,Carauna,0.01
GALINHOS,2024,Cavala,1.2
GALINHOS,2024,Caçao,0.3
GALINHOS,2024,Cioba,4.0
GALINHOS,2024,Cururuca,0.1
GALINHOS,2024,Dentao,0.1
GALINHOS,2024,Dourado,4.6
GALINHOS,2024,Espada,8.4
GALINHOS,2024,Garabebeu,4.5
GALINHOS,2024,Garajuba,1.2
GALINHOS,2024,Garoupa,0.0
GALINHOS,2024,Guaiuba,15.0
GALINHOS,2024,Lagosta,0.6
GALINHOS,2024,Marisco,15.7
GALINHOS,2024,Outros,1.51
GALINHOS,2024,Ova Voador,5.93
GALINHOS,2024,Pampo,0.01
GALINHOS,2024,Pargo,0.0
GALINHOS,2024,Paru,0.0
GALINHOS,2024,Peixe Galo,0.0
GALINHOS,2024,Peixe Voador,0.04
GALINHOS,2024,Pescada,4.48
GALINHOS,2024,Pirauna,0.0
GALINHOS,2024,Polvo,0.0
GALINHOS,2024,Salema,0.1
GALINHOS,2024,Saramunete,0.0
GALINHOS,2024,Sardinha,0.06
GALINHOS,2024,Serra,5.41
GALINHOS,2024,Siri,0.02
GALINHOS,2024,Sirigado,0.17
GALINHOS,2024,Tainha,46.56
GALINHOS,2024,Tilapia,0.0
GALINHOS,2024,Ubarana,0.01
GALINHOS,2024,Xareu,5.16
GROSSOS,2003,Lagosta,0.8200000000000001
GROSSOS,2005,Lagosta,2.77
GROSSOS,2007,Lagosta,1.3
GROSSOS,2009,Agulha,0.0
GROSSOS,2009,Agulhao,0.0
GROSSOS,2009,Albacora,0.0
GROSSOS,2009,Albacorinha,0.0107
GROSSOS,2009,Arabaiana,0.032
GROSSOS,2009,Ariaco,5.2427
GROSSOS,2009,Arraia,4.0766
GROSSOS,2009,Bagre,2.2731
GROSSOS,2009,Biquara,0.2051
GROSSOS,2009,Bonito,0.7015
GROSSOS,2009,Budiao,0.08220000000000001
GROSSOS,2009,Caico,3.5985
GROSSOS,2009,Camarao,4.2279
GROSSOS,2009,Camurim,1.2878
GROSSOS,2009,Camurupim,2.053
GROSSOS,2009,Cangulo,0.0055
GROSSOS,2009,Caranguejo,1.6928
GROSSOS,2009,Carapeba,3.8575
GROSSOS,2009,Cavala,0.3974
GROSSOS,2009,Caçao,2.06
GROSSOS,2009,Cioba,0.5264
GROSSOS,2009,Cururuca,1.2194
GROSSOS,2009,Dentao,0.1948
GROSSOS,2009,Dourado,0.0071
GROSSOS,2009,Espada,0.0
GROSSOS,2009,Garajuba,3.2887
GROSSOS,2009,Garoupa,0.0146
GROSSOS,2009,Guaiuba,0.5391
GROSSOS,2009,Lagosta,11.3026
GROSSOS,2009,Outros,4.3411
GROSSOS,2009,Pargo,0.0
GROSSOS,2009,Peixe Voador,0.0002
GROSSOS,2009,Pescada,2.844
GROSSOS,2009,Polvo,0.0003
GROSSOS,2009,Salema,1.5473
GROSSOS,2009,Sardinha,0.0236
GROSSOS,2009,Serra,5.755199999999999
GROSSOS,2009,Sirigado,0.0531
GROSSOS,2009,Tainha,8.200700000000001
GROSSOS,2009,Xareu,0.3472
GROSSOS,2010,Agulha,0.0
GROSSOS,2010,Agulhao,0.0
GROSSOS,2010,Albacora,0.0
GROSSOS,2010,Albacorinha,0.0
GROSSOS,2010,Arabaiana,0.0
GROSSOS,2010,Ariaco,8.245000000000001
GROSSOS,2010,Arraia,2.264
GROSSOS,2010,Bagre,3.193
GROSSOS,2010,Biquara,0.276
GROSSOS,2010,Bonito,4.454000000000001
GROSSOS,2010,Budiao,0.0
GROSSOS,2010,Caico,7.12
GROSSOS,2010,Camarao,0.58
GROSSOS,2010,Camurim,2.946
GROSSOS,2010,Camurupim,0.9680000000000001
GROSSOS,2010,Cangulo,0.036
GROSSOS,2010,Caranguejo,4.166
GROSSOS,2010,Carapeba,5.638999999999999
GROSSOS,2010,Cavala,0.124
GROSSOS,2010,Caçao,1.94
GROSSOS,2010,Cioba,1.044
GROSSOS,2010,Cururuca,3.08
GROSSOS,2010,Dentao,0.001
GROSSOS,2010,Dourado,0.0
GROSSOS,2010,Garajuba,6.037999999999999
GROSSOS,2010,Garoupa,0.003
GROSSOS,2010,Guaiuba,0.043
GROSSOS,2010,Lagosta,13.609
GROSSOS,2010,Outros,16.495
GROSSOS,2010,Pargo,0.0
GROSSOS,2010,Peixe Voador,0.005
GROSSOS,2010,Pescada,4.967000000000001
GROSSOS,2010,Polvo,0.054
GROSSOS,2010,Salema,3.457
GROSSOS,2010,Sardinha,0.734
GROSSOS,2010,Serra,5.654999999999999
GROSSOS,2010,Sirigado,0.0
GROSSOS,2010,Tainha,10.467
GROSSOS,2010,Xareu,0.414
GROSSOS,2011,Agulha,0.0
GROSSOS,2011,Agulhao,0.0
GROSSOS,2011,Albacora,0.012
GROSSOS,2011,Arabaiana,0.001
GROSSOS,2011,Ariaco,1.871
GROSSOS,2011,Arraia,4.022
GROSSOS,2011,Bagre,4.12
GROSSOS,2011,Beijupira,0.029
GROSSOS,2011,Bicuda,0.001
GROSSOS,2011,Biquara,0.221
GROSSOS,2011,Bonito,1.871
GROSSOS,2011,Budiao,0.002
GROSSOS,2011,Buzios,0.0
GROSSOS,2011,Caico,4.819
GROSSOS,2011,Camarao,2.214
GROSSOS,2011,Camurim,2.433
GROSSOS,2011,Camurupim,1.478
GROSSOS,2011,Cangulo,0.001
GROSSOS,2011,Caranguejo,1.564
GROSSOS,2011,Carapeba,3.673
GROSSOS,2011,Carauna,0.012
GROSSOS,2011,Cavala,0.04099999999999999
GROSSOS,2011,Caçao,1.397
GROSSOS,2011,Cioba,0.082
GROSSOS,2011,Cururuca,2.231
GROSSOS,2011,Dentao,0.008
GROSSOS,2011,Dourado,0.0
GROSSOS,2011,Espada,0.021
GROSSOS,2011,Garabebeu,0.0
GROSSOS,2011,Garajuba,1.032
GROSSOS,2011,Garoupa,0.005
GROSSOS,2011,Guaiuba,0.101
GROSSOS,2011,Lagosta,22.52
GROSSOS,2011,Marisco,0.0
GROSSOS,2011,Outros,6.221
GROSSOS,2011,Pampo,0.3179999999999999
GROSSOS,2011,Pargo,0.023
GROSSOS,2011,Paru,0.102
GROSSOS,2011,Peixe Galo,0.0
GROSSOS,2011,Peixe Voador,0.004
GROSSOS,2011,Pescada,2.191
GROSSOS,2011,Pirauna,0.002
GROSSOS,2011,Polvo,0.011
GROSSOS,2011,Salema,2.601
GROSSOS,2011,Saramunete,0.011
GROSSOS,2011,Sardinha,0.254
GROSSOS,2011,Serra,3.764
GROSSOS,2011,Siri,0.304
GROSSOS,2011,Sirigado,0.001
GROSSOS,2011,Tainha,31.511
GROSSOS,2011,Tilapia,0.0
GROSSOS,2011,Xareu,0.13
GROSSOS,2012,Agulha,0.1
GROSSOS,2012,Agulhao,0.0
GROSSOS,2012,Albacora,0.0
GROSSOS,2012,Arabaiana,0.0
GROSSOS,2012,Ariaco,1.8
GROSSOS,2012,Arraia,3.5
GROSSOS,2012,Bagre,3.9
GROSSOS,2012,Beijupira,0.0
GROSSOS,2012,Bicuda,0.0
GROSSOS,2012,Biquara,0.1
GROSSOS,2012,Bonito,1.2
